date,open,high,low,close,volume,ticker,ma200
2026-08-18,234.89999389648438,236.1999969482422,234.0,235.89999389648438,226703,AXFO.ST,283.5789998626709
2026-08-19,235.8000030517578,237.60000610351562,235.5,237.10000610351562,281188,AXFO.ST,283.4494998931885
2026-08-20,241.1999969482422,243.39999389648438,240.89999389648438,243.39999389648438,837680,AXFO.ST,283.3639998626709
2026-08-21,243.3000030517578,244.8000030517578,242.8000030517578,243.89999389648438,265745,AXFO.ST,283.2874997711182
2026-08-24,244.60000610351562,247.0,244.60000610351562,246.60000610351562,525500,AXFO.ST,283.22549980163575
2026-08-17,399.70001220703125,404.0,397.79998779296875,401.70001220703125,218004,AZA.ST,358.23949996948244
2026-08-18,401.70001220703125,402.70001220703125,393.79998779296875,395.79998779296875,285396,AZA.ST,358.32849990844727
2026-08-19,396.6000061035156,397.3999938964844,389.1000061035156,391.5,351464,AZA.ST,358.3979998779297
2026-08-20,391.0,397.5,388.3999938964844,396.20001220703125,186882,AZA.ST,358.51399993896484
2026-08-21,396.3999938964844,401.29998779296875,394.6000061035156,400.0,206895,AZA.ST,358.65599990844726
2026-08-24,399.79998779296875,401.79998779296875,397.5,399.1000061035156,127492,AZA.ST,358.8144999694824
2026-08-17,1497.0,1505.0,1479.0,1489.0,833130,AZN.ST,1721.4375
2026-08-18,1490.0,1528.0,1487.5,1528.0,513566,AZN.ST,1721.2425
2026-08-19,1532.0,1561.0,1526.0,1553.0,598237,AZN.ST,1721.25
2026-08-20,1561.0,1561.5,1531.5,1560.5,622527,AZN.ST,1721.2925
2026-08-21,1548.0,1579.0,1540.0,1577.5,591907,AZN.ST,1721.3825
2026-08-24,1579.0,1579.0,1556.0,1568.0,370188,AZN.ST,1721.4525
2026-08-17,59.599998474121094,59.79999923706055,59.599998474121094,59.79999923706055,349658,BAHN-B.ST,54.03649988174441
2026-08-18,59.70000076293945,59.79999923706055,59.599998474121094,59.70000076293945,620770,BAHN-B.ST,54.04499988555911
2026-08-19,59.599998474121094,59.70000076293945,59.599998474121094,59.599998474121094,167500,BAHN-B.ST,54.046999874115016
