ticker,ex_date,dividend
ERIC-B.ST,2025-09-26,1.42
ERIC-B.ST,2026-04-01,1.5
ESSITY-B.ST,2018-04-13,5.75
ESSITY-B.ST,2019-04-05,5.75
ESSITY-B.ST,2020-10-29,6.25
ESSITY-B.ST,2021-03-26,6.75
ESSITY-B.ST,2022-03-25,7.0
ESSITY-B.ST,2023-03-30,7.25
ESSITY-B.ST,2024-03-22,7.75
ESSITY-B.ST,2025-03-28,8.25
ESSITY-B.ST,2026-03-27,8.75
EVO.ST,2016-04-29,0.7054029
EVO.ST,2017-04-24,9.569672
EVO.ST,2018-04-23,1.9839457
EVO.ST,2019-04-29,2.6452608
EVO.ST,2020-06-18,4.629206
EVO.ST,2021-04-19,7.494906
EVO.ST,2022-04-11,15.651126
EVO.ST,2023-04-05,22.04384
EVO.ST,2024-04-29,29.20809
EVO.ST,2025-05-12,30.861376
FABG.ST,2003-04-03,1.125
FABG.ST,2004-04-01,1.5
FABG.ST,2005-05-10,1.625
FABG.ST,2006-04-05,1.875
FABG.ST,2007-03-28,2.0
FABG.ST,2008-04-04,2.0
FABG.ST,2009-04-01,1.0
FABG.ST,2010-03-25,1.0
FABG.ST,2011-03-31,1.5
FABG.ST,2012-03-30,1.5
FABG.ST,2013-03-22,1.5
FABG.ST,2014-03-26,1.5
FABG.ST,2015-03-27,1.625
FABG.ST,2016-04-12,1.75
FABG.ST,2017-03-30,2.0
FABG.ST,2018-04-10,2.25
FABG.ST,2019-04-03,2.65
FABG.ST,2020-04-03,1.6
FABG.ST,2020-10-05,1.6
FABG.ST,2021-03-26,1.8
FABG.ST,2021-09-28,1.8
FABG.ST,2022-03-30,1.0
FABG.ST,2022-06-30,1.0
FABG.ST,2022-09-30,1.0
FABG.ST,2023-01-05,1.0
FABG.ST,2023-03-30,0.6
FABG.ST,2023-06-29,0.6
FABG.ST,2023-09-29,0.6
FABG.ST,2024-01-05,0.6
FABG.ST,2024-04-10,0.45
FABG.ST,2024-07-01,0.45
FABG.ST,2024-10-03,0.45
FABG.ST,2025-01-07,0.45
FABG.ST,2025-04-24,0.5
FABG.ST,2025-07-11,0.5
FABG.ST,2025-10-10,0.5
FABG.ST,2026-01-09,0.5
FABG.ST,2026-04-17,0.55
FABG.ST,2026-07-13,0.55
FOI-B.ST,2015-05-07,4.0
FOI-B.ST,2016-05-04,5.0
FOI-B.ST,2017-05-10,8.0
FOI-B.ST,2019-05-03,12.0
FOI-B.ST,2021-04-28,15.0
FOI-B.ST,2021-09-03,9.0
FOI-B.ST,2022-04-28,20.0
FOI-B.ST,2023-04-24,15.0
FOI-B.ST,2024-05-03,15.0
FOI-B.ST,2025-05-06,15.0
FOI-B.ST,2025-12-02,15.0
FOI-B.ST,2026-04-28,7.5
GETI-B.ST,2000-04-27,0.797557
GETI-B.ST,2001-04-24,0.797557
GETI-B.ST,2002-04-19,0.854525
GETI-B.ST,2003-04-24,0.968462
GETI-B.ST,2004-04-22,1.230516
GETI-B.ST,2005-04-20,1.503964
GETI-B.ST,2006-04-21,1.822987
GETI-B.ST,2007-04-20,2.005286
GETI-B.ST,2008-04-18,2.219923
GETI-B.ST,2009-04-22,2.262761
GETI-B.ST,2010-04-21,2.592747
GETI-B.ST,2011-04-28,3.064156
GETI-B.ST,2012-03-29,3.535564
GETI-B.ST,2013-03-22,3.912691
GETI-B.ST,2014-03-21,3.912691
GETI-B.ST,2015-03-26,2.639888
GETI-B.ST,2016-03-31,2.639888
GETI-B.ST,2017-03-30,1.885634
GETI-B.ST,2018-04-27,1.5
GETI-B.ST,2019-04-24,1.0
GETI-B.ST,2020-06-29,1.5
GETI-B.ST,2021-04-21,3.0
GETI-B.ST,2022-04-27,4.0
GETI-B.ST,2023-04-27,4.25
GETI-B.ST,2024-04-23,4.4
GETI-B.ST,2025-04-23,4.6
GETI-B.ST,2026-04-22,4.75
HANZA.ST,2019-05-08,0.25
HANZA.ST,2021-04-27,0.25
HANZA.ST,2022-05-11,0.5
HANZA.ST,2023-05-09,0.75
HANZA.ST,2024-05-15,1.2
HANZA.ST,2025-05-14,0.8
HANZA.ST,2026-05-13,1.5
HEXA-B.ST,2000-05-05,0.0637
HEXA-B.ST,2001-05-08,0.0637
HEXA-B.ST,2002-05-07,0.0637
HEXA-B.ST,2003-05-07,0.058604
HEXA-B.ST,2004-05-06,0.058604
HEXA-B.ST,2005-05-04,0.07644
HEXA-B.ST,2006-05-05,0.12522
HEXA-B.ST,2007-05-03,0.2087
HEXA-B.ST,2008-05-06,0.294267
HEXA-B.ST,2009-05-07,0.06261
HEXA-B.ST,2010-05-06,0.150264
HEXA-B.ST,2011-05-11,0.2
HEXA-B.ST,2012-05-10,0.26767835
HEXA-B.ST,2013-05-14,0.4408768
HEXA-B.ST,2014-05-12,0.48811677
HEXA-B.ST,2015-05-07,0.551096
HEXA-B.ST,2016-05-11,0.57
HEXA-B.ST,2017-05-03,0.660086
HEXA-B.ST,2018-05-07,0.83451366
HEXA-B.ST,2019-04-09,0.9289935
HEXA-B.ST,2020-12-02,0.97622246
HEXA-B.ST,2021-04-30,1.0234625
HEXA-B.ST,2022-05-02,1.2124112
HEXA-B.ST,2023-05-03,1.3226304
HEXA-B.ST,2024-04-30,1.4328495
HEXA-B.ST,2025-05-06,1.5430689
HEXA-B.ST,2026-04-27,1.5430689
HMS.ST,2008-05-02,0.25
HMS.ST,2009-04-03,0.375
HMS.ST,2010-04-20,0.25
HMS.ST,2011-04-15,0.5
HMS.ST,2012-04-20,0.5625
HMS.ST,2013-04-22,0.5625
HMS.ST,2014-04-28,0.5625
HMS.ST,2015-04-29,0.625
HMS.ST,2016-04-29,0.625
HMS.ST,2017-04-27,1.0
HMS.ST,2018-04-26,1.5
HMS.ST,2019-04-26,1.8
HMS.ST,2021-04-26,2.0
HMS.ST,2022-04-22,3.0
HMS.ST,2023-04-26,4.0
HMS.ST,2024-04-24,4.4
HMS.ST,2026-04-24,4.8
HOLM-A.ST,2000-04-12,5.5
HOLM-A.ST,2001-03-21,34.5
HOLM-A.ST,2002-03-21,5.0
HOLM-A.ST,2003-03-27,5.5
HOLM-A.ST,2007-03-29,6.0
HOLM-A.ST,2008-04-03,6.0
HOLM-A.ST,2009-03-25,4.5
HOLM-A.ST,2010-03-25,3.5
HOLM-A.ST,2011-03-31,3.5
HOLM-A.ST,2012-03-30,4.0
HOLM-A.ST,2013-04-11,4.5
HOLM-A.ST,2014-04-09,4.5
HOLM-A.ST,2015-04-17,5.0
HOLM-A.ST,2016-04-14,5.25
HOLM-A.ST,2017-03-28,6.0
HOLM-A.ST,2018-04-11,6.5
HOLM-A.ST,2019-04-12,6.75
HOLM-A.ST,2020-09-17,3.5
HOLM-A.ST,2021-04-23,10.75
HOLM-A.ST,2022-03-31,11.5
HOLM-A.ST,2023-03-29,16.0
HOLM-A.ST,2024-04-17,11.5
HOLM-A.ST,2025-04-01,12.0
HOLM-A.ST,2026-03-31,9.5
HPOL-B.ST,2010-05-10,0.090408
HPOL-B.ST,2011-05-09,0.3
HPOL-B.ST,2012-05-07,0.5
HPOL-B.ST,2013-05-03,0.6
HPOL-B.ST,2014-05-08,0.9
HPOL-B.ST,2015-05-05,1.2
HPOL-B.ST,2016-05-02,1.7
HPOL-B.ST,2017-05-02,4.75
HPOL-B.ST,2018-04-25,1.95
HPOL-B.ST,2019-04-29,2.25
HPOL-B.ST,2020-11-23,2.3
HPOL-B.ST,2021-04-29,2.3
HPOL-B.ST,2022-04-29,6.0
HPOL-B.ST,2023-05-02,3.6
HPOL-B.ST,2024-04-29,6.0
HPOL-B.ST,2025-04-28,4.2
HPOL-B.ST,2026-05-05,4.2
HTRO.ST,2016-12-16,0.06
HTRO.ST,2018-04-20,0.08
HTRO.ST,2019-05-10,0.08
HTRO.ST,2021-05-07,0.1
HTRO.ST,2022-05-06,0.1
HTRO.ST,2023-05-10,0.1
HUFV-A.ST,2000-03-22,0.85
HUFV-A.ST,2001-03-22,0.85
HUFV-A.ST,2002-03-22,1.0
HUFV-A.ST,2003-03-20,1.1
HUFV-A.ST,2004-03-19,1.2
HUFV-A.ST,2005-03-21,4.0
HUFV-A.ST,2006-03-24,1.45
HUFV-A.ST,2007-03-23,11.6
HUFV-A.ST,2008-03-28,1.75
HUFV-A.ST,2009-03-27,1.9
HUFV-A.ST,2010-03-26,2.1
HUFV-A.ST,2011-03-25,2.3
HUFV-A.ST,2012-03-23,2.45
HUFV-A.ST,2013-03-22,2.6
HUFV-A.ST,2014-03-21,2.75
HUFV-A.ST,2015-03-27,2.9
HUFV-A.ST,2016-03-18,3.1
HUFV-A.ST,2017-03-24,3.3
HUFV-A.ST,2018-03-23,3.5
HUFV-A.ST,2019-03-22,3.7
HUFV-A.ST,2020-03-20,3.9
HUFV-A.ST,2021-03-26,2.5
HUFV-A.ST,2022-03-25,2.6
HUFV-A.ST,2023-03-24,2.7
HUFV-A.ST,2024-03-22,2.7
HUFV-A.ST,2025-03-21,2.8
HUFV-A.ST,2026-03-20,2.9
INDT.ST,2006-04-28,0.305556
INDT.ST,2007-04-27,0.416667
INDT.ST,2008-04-25,0.583333
INDT.ST,2009-05-05,0.711111
INDT.ST,2010-05-25,0.477778
INDT.ST,2011-04-28,0.566667
INDT.ST,2012-05-04,0.75
INDT.ST,2013-05-07,0.783333
INDT.ST,2014-04-29,0.783333
INDT.ST,2015-04-30,0.861111
INDT.ST,2016-04-28,1.0
INDT.ST,2017-04-27,1.066667
INDT.ST,2018-04-27,1.25
INDT.ST,2019-05-10,1.5
INDT.ST,2021-04-14,1.8
INDT.ST,2022-04-06,2.3
INDT.ST,2023-03-30,2.6
INDT.ST,2024-04-10,2.85
INDT.ST,2025-04-04,3.0
INDT.ST,2026-04-02,3.1
INDU-A.ST,2000-05-08,3.1
INDU-A.ST,2001-05-04,4.2
INDU-A.ST,2002-04-18,4.175
INDU-A.ST,2003-04-03,2.9
INDU-A.ST,2004-03-30,2.75
INDU-A.ST,2005-04-21,3.0
INDU-A.ST,2006-05-09,3.5
INDU-A.ST,2007-03-28,4.5
INDU-A.ST,2008-04-16,5.0
INDU-A.ST,2009-05-11,4.5
INDU-A.ST,2010-05-06,3.0
INDU-A.ST,2011-05-06,4.0
INDU-A.ST,2012-05-07,4.5
INDU-A.ST,2013-05-08,5.0
INDU-A.ST,2014-05-07,5.5
INDU-A.ST,2015-05-07,6.25
INDU-A.ST,2016-05-10,5.0
INDU-A.ST,2017-05-10,5.25
INDU-A.ST,2018-04-18,5.5
INDU-A.ST,2019-04-18,5.75
INDU-A.ST,2021-04-22,8.25
INDU-A.ST,2022-04-22,6.75
INDU-A.ST,2023-04-18,7.25
INDU-A.ST,2024-04-12,7.75
INDU-A.ST,2025-04-11,8.25
INDU-A.ST,2026-04-14,8.75
INTRUM.ST,2003-05-14,0.200469
INTRUM.ST,2006-04-26,0.451056
INTRUM.ST,2007-04-26,0.551291
INTRUM.ST,2008-04-11,0.651525
INTRUM.ST,2009-04-17,0.701643
INTRUM.ST,2010-03-26,0.75176
INTRUM.ST,2011-04-01,0.821924
INTRUM.ST,2012-04-26,0.902112
INTRUM.ST,2013-04-25,1.002347
INTRUM.ST,2014-04-24,1.152699
INTRUM.ST,2015-04-23,1.403285
INTRUM.ST,2016-04-21,1.653872
INTRUM.ST,2017-06-30,1.804224
INTRUM.ST,2018-04-30,1.904459
INTRUM.ST,2019-04-29,1.904459
INTRUM.ST,2020-05-07,2.205163
INTRUM.ST,2021-04-30,2.405632
INTRUM.ST,2022-05-02,2.706336
INTRUM.ST,2023-04-28,1.353168
INTRUM.ST,2023-10-31,1.353168
INVE-A.ST,2000-03-29,0.85
INVE-A.ST,2001-04-03,1.375
INVE-A.ST,2002-04-17,1.375
INVE-A.ST,2003-04-24,0.85
INVE-A.ST,2004-03-24,0.5625
INVE-A.ST,2005-04-12,0.5625
INVE-A.ST,2007-03-28,1.125
INVE-A.ST,2008-04-04,1.1875
INVE-A.ST,2009-04-01,1.0
INVE-A.ST,2010-04-15,1.0
INVE-A.ST,2011-04-13,1.25
INVE-A.ST,2012-04-18,1.5
INVE-A.ST,2013-04-16,1.75
INVE-A.ST,2014-05-07,2.0
INVE-A.ST,2015-05-13,2.25
INVE-A.ST,2016-05-11,2.5
INVE-A.ST,2017-05-04,2.75
INVE-A.ST,2018-05-09,2.0
INVE-A.ST,2018-11-09,1.0
INVE-A.ST,2019-05-09,2.25
INVE-A.ST,2019-11-08,1.0
INVE-A.ST,2020-06-18,2.25
INVE-A.ST,2021-05-06,2.5
INVE-A.ST,2021-11-05,1.0
INVE-A.ST,2022-05-04,3.0
INVE-A.ST,2022-11-04,1.0
INVE-A.ST,2023-05-04,3.3
INVE-A.ST,2023-11-03,1.1
INVE-A.ST,2024-05-08,3.6
INVE-A.ST,2024-11-08,1.2
INVE-A.ST,2025-05-08,3.75
INVE-A.ST,2025-11-07,1.45
INVE-A.ST,2026-05-08,4.0
INWI.ST,2015-05-13,2.0
INWI.ST,2016-05-11,2.5
INWI.ST,2017-05-10,3.5
INWI.ST,2018-05-11,3.5
INWI.ST,2019-05-06,2.5
INWI.ST,2021-05-07,4.5
INWI.ST,2022-05-06,6.15
INWI.ST,2023-05-05,6.5
INWI.ST,2024-05-17,6.5
INWI.ST,2025-05-16,5.5
INWI.ST,2026-05-28,5.5
KNOW.ST,2005-04-20,1.5
KNOW.ST,2006-04-26,2.0
KNOW.ST,2007-04-26,2.35
KNOW.ST,2008-04-18,2.75
KNOW.ST,2009-04-24,2.25
KNOW.ST,2010-04-23,2.25
KNOW.ST,2011-04-26,2.75
KNOW.ST,2012-04-26,3.25
KNOW.ST,2013-04-26,3.25
KNOW.ST,2014-04-30,3.25
KNOW.ST,2015-04-29,3.25
KNOW.ST,2016-04-28,3.25
KNOW.ST,2017-04-26,3.75
KNOW.ST,2018-04-27,4.75
KNOW.ST,2019-04-29,5.8
KNOW.ST,2021-05-12,7.0
KNOW.ST,2022-05-03,3.5
KNOW.ST,2022-11-15,3.5
KNOW.ST,2023-05-04,3.75
KNOW.ST,2023-11-15,3.75
KNOW.ST,2024-05-06,2.6
KNOW.ST,2024-11-15,2.6
KNOW.ST,2025-04-30,1.15
KNOW.ST,2025-11-17,1.15
KNOW.ST,2026-04-30,1.25
LAGR-B.ST,2002-08-22,0.1
LAGR-B.ST,2003-08-27,0.1
LAGR-B.ST,2006-08-24,0.111111
LAGR-B.ST,2007-08-30,0.138889
LAGR-B.ST,2008-09-02,0.166667
LAGR-B.ST,2009-09-01,0.166667
LAGR-B.ST,2010-09-01,0.166667
LAGR-B.ST,2011-08-31,0.25
LAGR-B.ST,2012-08-29,0.305556
LAGR-B.ST,2013-08-28,0.361111
LAGR-B.ST,2014-08-27,0.444444
LAGR-B.ST,2015-08-26,0.5
LAGR-B.ST,2016-08-31,0.583333
LAGR-B.ST,2017-08-30,0.666667
LAGR-B.ST,2018-08-30,0.666667
LAGR-B.ST,2018-10-01,0.666667
LAGR-B.ST,2019-08-28,0.833333
LAGR-B.ST,2020-08-26,0.666667
LAGR-B.ST,2021-08-25,1.0
LAGR-B.ST,2022-08-31,1.3
LAGR-B.ST,2023-08-30,1.6
LAGR-B.ST,2024-08-27,1.9
LAGR-B.ST,2025-08-27,2.2
LIFCO-B.ST,2015-05-07,0.52
LIFCO-B.ST,2016-05-13,0.6
LIFCO-B.ST,2017-05-05,0.7
LIFCO-B.ST,2018-04-25,0.8
LIFCO-B.ST,2019-04-29,0.92
LIFCO-B.ST,2020-06-25,1.05
LIFCO-B.ST,2021-04-26,1.2
LIFCO-B.ST,2022-05-02,1.5
LIFCO-B.ST,2023-05-02,1.8
LIFCO-B.ST,2024-04-25,2.1
LIFCO-B.ST,2025-04-28,2.4
LIFCO-B.ST,2026-04-27,2.7
LIME.ST,2019-04-30,1.0
LIME.ST,2020-06-30,1.5
LIME.ST,2021-04-28,2.5
LIME.ST,2022-04-27,2.6
LIME.ST,2023-04-27,2.8
LIME.ST,2024-04-26,1.75
LIME.ST,2024-10-28,1.75
LIME.ST,2025-05-02,2.0
LIME.ST,2025-10-31,2.0
LIME.ST,2026-04-30,2.25
LOOMIS.ST,2009-04-22,2.25
LOOMIS.ST,2010-04-30,2.65
LOOMIS.ST,2011-05-12,3.5
LOOMIS.ST,2012-05-09,3.75
LOOMIS.ST,2013-05-07,4.5
LOOMIS.ST,2014-05-07,5.0
LOOMIS.ST,2015-05-07,6.0
LOOMIS.ST,2016-05-03,7.0
LOOMIS.ST,2017-05-05,8.0
LOOMIS.ST,2018-05-04,9.0
LOOMIS.ST,2019-05-09,10.0
LOOMIS.ST,2020-12-11,5.5
LOOMIS.ST,2021-05-07,6.0
LOOMIS.ST,2022-05-05,8.5
LOOMIS.ST,2023-05-05,12.0
LOOMIS.ST,2024-05-07,12.5
LOOMIS.ST,2025-05-07,14.0
LOOMIS.ST,2026-05-07,20.0
LUMI.ST,2017-09-07,0.205863
LUMI.ST,2017-12-07,0.205863
LUMI.ST,2018-03-22,0.205863
LUMI.ST,2018-05-31,0.205863
LUMI.ST,2018-09-06,0.205863
LUMI.ST,2018-12-06,0.205863
LUMI.ST,2019-03-21,0.205863
LUMI.ST,2019-05-29,0.205863
LUMI.ST,2019-09-05,0.205863
LUMI.ST,2019-12-05,0.205863
LUMI.ST,2020-03-19,0.274484
LUMI.ST,2020-05-28,0.274484
LUMI.ST,2020-09-03,0.274484
LUMI.ST,2020-12-03,0.274484
LUMI.ST,2021-03-25,0.411726
LUMI.ST,2021-06-03,0.411726
LUMI.ST,2021-09-02,1.2351781
LUMI.ST,2021-12-02,0.61758906
LUMI.ST,2022-03-24,1.3724201
LUMI.ST,2022-06-02,0.61758906
LUMI.ST,2022-09-01,0.61758906
LUMI.ST,2022-12-01,0.61758906
LUMI.ST,2023-03-23,0.61758906
LUMI.ST,2023-06-01,0.61758906
LUMI.ST,2023-08-31,0.61758906
LUMI.ST,2023-11-30,0.61758906
LUMI.ST,2024-03-21,0.61758906
LUMI.ST,2024-05-31,0.61758906
LUMI.ST,2024-08-30,0.61758906
LUMI.ST,2024-11-28,0.61758906
LUMI.ST,2025-03-20,0.61758906
LUMI.ST,2025-06-04,0.18870775
LUMI.ST,2025-09-04,0.18870775
LUMI.ST,2025-12-04,0.18870775
LUMI.ST,2026-03-20,0.18870775
LUMI.ST,2026-06-05,0.18870775
MCOV-B.ST,2021-04-30,0.77153444
MCOV-B.ST,2022-04-28,1.3226304
MCOV-B.ST,2023-04-28,1.3226304
MCOV-B.ST,2024-04-29,1.3226304
MCOV-B.ST,2025-04-30,1.6532881
MCOV-B.ST,2026-04-30,2.204384
MSAB-B.ST,2012-04-26,1.0
MSAB-B.ST,2013-05-08,0.6
MSAB-B.ST,2014-05-08,0.1
MSAB-B.ST,2015-05-07,1.0
MSAB-B.ST,2016-05-11,2.2
MSAB-B.ST,2017-05-11,2.2
MSAB-B.ST,2018-05-16,2.2
MSAB-B.ST,2019-05-16,2.2
MSAB-B.ST,2021-05-12,2.0
MSAB-B.ST,2023-05-12,1.0
MSAB-B.ST,2023-11-14,0.5
MSAB-B.ST,2024-05-15,1.0
MSAB-B.ST,2024-11-14,0.5
MSAB-B.ST,2025-05-15,1.0
MSAB-B.ST,2025-11-13,0.5
MSAB-B.ST,2026-05-13,1.0
MTG-B.ST,2007-05-10,6.631915
MTG-B.ST,2008-05-15,13.263831
MTG-B.ST,2009-05-12,4.421277
MTG-B.ST,2010-05-18,4.863405
MTG-B.ST,2011-05-19,6.631915
MTG-B.ST,2012-05-09,7.958299
MTG-B.ST,2013-05-15,8.842554
MTG-B.ST,2014-05-14,9.284682
MTG-B.ST,2015-05-20,9.726809
MTG-B.ST,2016-05-25,10.168937
MTG-B.ST,2017-05-10,10.611065
MTG-B.ST,2018-05-23,11.053192
MTRS.ST,2018-05-18,0.3
MTRS.ST,2021-05-20,0.7
MTRS.ST,2022-05-19,0.85
MTRS.ST,2023-05-19,0.95
MTRS.ST,2024-03-22,0.65
MTRS.ST,2024-09-24,0.65
MTRS.ST,2025-05-15,0.8
MTRS.ST,2025-11-14,0.8
MTRS.ST,2026-05-04,0.8
MYCR.ST,2014-06-16,1.25
MYCR.ST,2014-07-30,1.25
MYCR.ST,2015-05-06,2.0
MYCR.ST,2016-05-04,2.0
MYCR.ST,2017-05-05,1.0
MYCR.ST,2018-05-09,1.25
MYCR.ST,2019-05-10,1.5
MYCR.ST,2020-06-26,1.0
MYCR.ST,2021-05-06,1.5
MYCR.ST,2022-05-06,1.5
MYCR.ST,2023-05-10,1.75
MYCR.ST,2024-05-10,2.25
MYCR.ST,2025-05-08,3.75
MYCR.ST,2026-05-07,3.25
NDA-SE.ST,2000-04-12,1.362609
NDA-SE.ST,2001-04-11,1.557267
NDA-SE.ST,2002-04-25,1.9738716
NDA-SE.ST,2003-04-25,1.9738716
NDA-SE.ST,2004-04-01,2.145505
NDA-SE.ST,2005-04-11,2.402966
NDA-SE.ST,2006-04-06,3.0037158
NDA-SE.ST,2007-04-16,4.205193
NDA-SE.ST,2008-04-04,4.291021
NDA-SE.ST,2009-04-03,2.17
NDA-SE.ST,2010-03-26,2.42
NDA-SE.ST,2011-03-25,3.1963568
NDA-SE.ST,2012-03-23,2.865699
NDA-SE.ST,2013-03-15,3.747453
NDA-SE.ST,2014-03-21,4.7394257
NDA-SE.ST,2015-03-20,6.8335905
NDA-SE.ST,2016-03-18,7.054029
NDA-SE.ST,2017-03-17,7.164248
NDA-SE.ST,2018-03-16,7.494906
NDA-SE.ST,2019-03-29,7.605125
NDA-SE.ST,2021-02-19,0.77153444
NDA-SE.ST,2021-10-04,7.935783
NDA-SE.ST,2022-03-25,7.605125
NDA-SE.ST,2023-03-24,8.817536
NDA-SE.ST,2024-03-22,10.140167
NDA-SE.ST,2025-03-21,10.360605
NDA-SE.ST,2026-03-25,10.581043
NDA-SE.ST,2026-08-05,3.747453
NEWA-B.ST,2000-05-15,0.121785
NEWA-B.ST,2001-05-04,0.152231
NEWA-B.ST,2002-06-20,0.182677
NEWA-B.ST,2003-05-29,0.213124
NEWA-B.ST,2005-05-13,0.375
NEWA-B.ST,2006-05-30,0.45
NEWA-B.ST,2007-05-14,0.5
NEWA-B.ST,2008-05-21,0.5
NEWA-B.ST,2009-05-20,0.09
NEWA-B.ST,2010-05-19,0.125
NEWA-B.ST,2011-05-18,0.5
NEWA-B.ST,2012-05-16,0.5
NEWA-B.ST,2013-05-08,0.5
NEWA-B.ST,2014-05-07,0.5
NEWA-B.ST,2015-05-05,0.5
NEWA-B.ST,2016-05-12,0.5
NEWA-B.ST,2017-05-11,0.675
NEWA-B.ST,2018-05-17,0.85
NEWA-B.ST,2019-05-20,1.0
NEWA-B.ST,2021-12-06,2.0
NEWA-B.ST,2022-05-19,2.125
NEWA-B.ST,2023-05-17,1.63
NEWA-B.ST,2023-11-20,3.24
NEWA-B.ST,2024-05-17,1.75
NEWA-B.ST,2024-11-29,1.75
NEWA-B.ST,2025-05-07,1.75
NEWA-B.ST,2025-12-01,1.75
NEWA-B.ST,2026-05-15,1.5
NIBE-B.ST,2000-05-17,0.011175
NIBE-B.ST,2001-05-17,0.013969
NIBE-B.ST,2002-05-17,0.015832
NIBE-B.ST,2003-05-16,0.020488
NIBE-B.ST,2004-05-13,0.027566
NIBE-B.ST,2005-05-12,0.044702
NIBE-B.ST,2006-05-12,0.044702
NIBE-B.ST,2007-05-16,0.068543
NIBE-B.ST,2008-05-15,0.068543
NIBE-B.ST,2009-05-15,0.068543
NIBE-B.ST,2010-05-18,0.077483
NIBE-B.ST,2011-05-12,0.104304
NIBE-B.ST,2012-05-11,0.119205
NIBE-B.ST,2013-05-16,0.119205
NIBE-B.ST,2014-05-16,0.140065
NIBE-B.ST,2015-05-12,0.160926
NIBE-B.ST,2016-05-13,0.199668
NIBE-B.ST,2017-05-12,0.22
NIBE-B.ST,2018-05-17,0.2625
NIBE-B.ST,2019-05-15,0.325
NIBE-B.ST,2020-12-17,0.35
NIBE-B.ST,2021-05-12,0.3875
NIBE-B.ST,2022-05-18,0.5
NIBE-B.ST,2023-05-17,0.65
NIBE-B.ST,2024-05-17,0.65
NIBE-B.ST,2025-05-16,0.3
NIBE-B.ST,2026-05-20,0.35
NMAN.ST,2008-04-30,0.833333
NMAN.ST,2009-04-29,0.833333
NMAN.ST,2011-04-27,0.5
NMAN.ST,2012-04-24,1.083333
NMAN.ST,2013-04-30,1.333333
NMAN.ST,2014-04-24,1.333333
NMAN.ST,2015-04-23,1.333333
NMAN.ST,2016-04-21,1.666667
NMAN.ST,2017-04-20,1.833333
NMAN.ST,2018-04-20,2.0
NMAN.ST,2019-04-30,2.3
NMAN.ST,2021-08-26,1.0
NMAN.ST,2022-04-26,3.5
NMAN.ST,2023-04-25,3.75
NMAN.ST,2024-04-29,3.95
NMAN.ST,2025-04-30,4.0
NMAN.ST,2026-04-22,4.0
NOLA-B.ST,2000-04-27,0.193208
NOLA-B.ST,2001-05-03,0.175644
NOLA-B.ST,2003-05-06,0.05
NOLA-B.ST,2004-04-29,0.08
NOLA-B.ST,2005-04-28,0.175
NOLA-B.ST,2006-04-28,0.24
NOLA-B.ST,2007-04-26,0.24
NOLA-B.ST,2008-04-29,0.3
NOLA-B.ST,2009-04-28,0.275
NOLA-B.ST,2010-04-29,0.3
NOLA-B.ST,2011-04-28,0.6
NOLA-B.ST,2012-04-25,0.5
NOLA-B.ST,2013-04-26,0.6
NOLA-B.ST,2014-04-29,0.8
NOLA-B.ST,2015-04-30,0.85
NOLA-B.ST,2016-04-29,1.0
NOLA-B.ST,2017-04-27,1.05
NOLA-B.ST,2018-04-25,1.25
NOLA-B.ST,2019-05-09,1.4
NOLA-B.ST,2021-05-05,1.6
NOLA-B.ST,2022-05-04,1.9
NOLA-B.ST,2023-05-04,1.9
NOLA-B.ST,2024-05-07,1.5
NOLA-B.ST,2025-05-07,1.5
NOLA-B.ST,2026-05-07,1.7
PACT.ST,2007-04-30,0.333333
PACT.ST,2008-05-14,0.4
PACT.ST,2008-05-16,0.4
PACT.ST,2009-05-18,0.4
PACT.ST,2010-05-19,0.45
PACT.ST,2011-05-05,0.5
PACT.ST,2012-05-08,0.333333
PACT.ST,2013-05-08,0.366667
PACT.ST,2014-05-07,0.4
PACT.ST,2015-05-06,0.566667
PACT.ST,2016-05-03,0.9
PACT.ST,2017-05-10,1.166667
PACT.ST,2018-05-09,1.25
PACT.ST,2019-05-10,1.383333
PACT.ST,2020-11-06,0.833333
PACT.ST,2021-05-07,1.5
PACT.ST,2022-05-06,1.5
PACT.ST,2023-05-05,1.85
PACT.ST,2024-05-08,2.0
PACT.ST,2025-05-07,2.4
PACT.ST,2026-05-06,2.6
PEAB-B.ST,2000-05-11,0.4
PEAB-B.ST,2001-05-11,0.65
PEAB-B.ST,2002-05-17,1.05
PEAB-B.ST,2003-05-16,1.1
PEAB-B.ST,2005-05-13,1.25
PEAB-B.ST,2006-05-18,1.5
PEAB-B.ST,2007-05-18,1.75
PEAB-B.ST,2008-05-16,2.25
PEAB-B.ST,2009-05-15,2.25
PEAB-B.ST,2010-05-12,2.5
PEAB-B.ST,2011-05-11,2.6
PEAB-B.ST,2012-05-16,2.1
PEAB-B.ST,2013-05-15,1.6
PEAB-B.ST,2014-05-14,1.8
PEAB-B.ST,2015-05-15,2.25
PEAB-B.ST,2016-05-11,2.6
PEAB-B.ST,2017-05-11,3.6
PEAB-B.ST,2018-05-08,4.0
PEAB-B.ST,2019-05-10,4.2
PEAB-B.ST,2021-05-07,4.5
PEAB-B.ST,2022-05-06,5.0
PEAB-B.ST,2023-05-05,4.0
PEAB-B.ST,2024-05-07,1.5
PEAB-B.ST,2025-05-07,1.5
PEAB-B.ST,2025-10-27,1.25
PEAB-B.ST,2026-04-30,1.8
