ticker,metric,as_of_date,value,currency_code,current_trailing_eps,is_latest_metric_row
SCA-B.ST,quarterlyBasicEPS,2025-03-31,1.14,SEK,3.16,False
SCA-B.ST,quarterlyBasicEPS,2025-06-30,1.55,SEK,3.16,False
SCA-B.ST,quarterlyBasicEPS,2025-12-31,0.69,SEK,3.16,False
SCA-B.ST,quarterlyBasicEPS,2026-03-31,0.54,SEK,3.16,False
SCA-B.ST,quarterlyBasicEPS,2026-06-30,0.74,SEK,3.16,True
SCA-B.ST,quarterlyDilutedEPS,2024-12-31,1.17,SEK,3.16,False
SCA-B.ST,quarterlyDilutedEPS,2025-03-31,1.14,SEK,3.16,False
SCA-B.ST,quarterlyDilutedEPS,2025-06-30,1.55,SEK,3.16,False
SCA-B.ST,quarterlyDilutedEPS,2025-12-31,0.69,SEK,3.16,False
SCA-B.ST,quarterlyDilutedEPS,2026-03-31,0.54,SEK,3.16,False
SCA-B.ST,quarterlyDilutedEPS,2026-06-30,0.74,SEK,3.16,True
SCA-B.ST,trailingBasicEPS,2023-09-30,5.78,SEK,3.16,False
SCA-B.ST,trailingBasicEPS,2023-12-31,5.23,SEK,3.16,False
SCA-B.ST,trailingBasicEPS,2024-03-31,4.61,SEK,3.16,False
SCA-B.ST,trailingBasicEPS,2024-06-30,4.66,SEK,3.16,False
SCA-B.ST,trailingBasicEPS,2024-09-30,5.22,SEK,3.16,False
SCA-B.ST,trailingBasicEPS,2024-12-31,5.18,SEK,3.16,False
SCA-B.ST,trailingBasicEPS,2025-03-31,5.2,SEK,3.16,False
SCA-B.ST,trailingBasicEPS,2025-06-30,5.38,SEK,3.16,False
SCA-B.ST,trailingBasicEPS,2025-12-31,4.56,SEK,3.16,False
SCA-B.ST,trailingBasicEPS,2026-03-31,3.96,SEK,3.16,False
SCA-B.ST,trailingBasicEPS,2026-06-30,3.16,SEK,3.16,True
SCA-B.ST,trailingDilutedEPS,2023-09-30,5.78,SEK,3.16,False
SCA-B.ST,trailingDilutedEPS,2023-12-31,5.23,SEK,3.16,False
SCA-B.ST,trailingDilutedEPS,2024-03-31,4.61,SEK,3.16,False
SCA-B.ST,trailingDilutedEPS,2024-06-30,4.66,SEK,3.16,False
SCA-B.ST,trailingDilutedEPS,2024-09-30,5.22,SEK,3.16,False
SCA-B.ST,trailingDilutedEPS,2024-12-31,5.18,SEK,3.16,False
SCA-B.ST,trailingDilutedEPS,2025-03-31,5.2,SEK,3.16,False
SCA-B.ST,trailingDilutedEPS,2025-06-30,5.38,SEK,3.16,False
SCA-B.ST,trailingDilutedEPS,2025-12-31,4.56,SEK,3.16,False
SCA-B.ST,trailingDilutedEPS,2026-03-31,3.96,SEK,3.16,False
SCA-B.ST,trailingDilutedEPS,2026-06-30,3.16,SEK,3.16,True
SCST.ST,quarterlyBasicEPS,2024-12-31,0.61,SEK,6.65,False
SCST.ST,quarterlyBasicEPS,2025-03-31,1.01,SEK,6.65,False
SCST.ST,quarterlyBasicEPS,2025-06-30,1.29,SEK,6.65,False
SCST.ST,quarterlyBasicEPS,2025-12-31,1.47,SEK,6.65,False
SCST.ST,quarterlyBasicEPS,2026-03-31,1.55,SEK,6.65,False
SCST.ST,quarterlyBasicEPS,2026-06-30,1.8,SEK,6.65,True
SCST.ST,quarterlyDilutedEPS,2024-12-31,0.61,SEK,6.65,False
SCST.ST,quarterlyDilutedEPS,2025-03-31,1.01,SEK,6.65,False
SCST.ST,quarterlyDilutedEPS,2025-06-30,1.29,SEK,6.65,False
SCST.ST,quarterlyDilutedEPS,2025-12-31,1.47,SEK,6.65,False
SCST.ST,quarterlyDilutedEPS,2026-03-31,1.55,SEK,6.65,False
SCST.ST,quarterlyDilutedEPS,2026-06-30,1.8,SEK,6.65,True
SCST.ST,trailingBasicEPS,2023-09-30,3.96,SEK,6.65,False
SCST.ST,trailingBasicEPS,2024-03-31,4.35,SEK,6.65,False
SCST.ST,trailingBasicEPS,2024-06-30,4.32,SEK,6.65,False
SCST.ST,trailingBasicEPS,2024-09-30,4.6,SEK,6.65,False
SCST.ST,trailingBasicEPS,2024-12-31,4.2,SEK,6.65,False
SCST.ST,trailingBasicEPS,2025-06-30,4.35,SEK,6.65,False
SCST.ST,trailingBasicEPS,2025-12-31,5.61,SEK,6.65,False
SCST.ST,trailingBasicEPS,2026-03-31,6.15,SEK,6.65,False
SCST.ST,trailingBasicEPS,2026-06-30,6.65,SEK,6.65,True
SCST.ST,trailingDilutedEPS,2023-09-30,3.96,SEK,6.65,False
SCST.ST,trailingDilutedEPS,2024-03-31,4.35,SEK,6.65,False
SCST.ST,trailingDilutedEPS,2024-06-30,4.32,SEK,6.65,False
SCST.ST,trailingDilutedEPS,2024-09-30,4.6,SEK,6.65,False
SCST.ST,trailingDilutedEPS,2024-12-31,4.2,SEK,6.65,False
SCST.ST,trailingDilutedEPS,2025-06-30,4.35,SEK,6.65,False
SCST.ST,trailingDilutedEPS,2025-12-31,5.61,SEK,6.65,False
SCST.ST,trailingDilutedEPS,2026-03-31,6.15,SEK,6.65,False
SCST.ST,trailingDilutedEPS,2026-06-30,6.65,SEK,6.65,True
SEB-A.ST,quarterlyBasicEPS,2024-12-31,3.69,SEK,15.68,False
SEB-A.ST,quarterlyBasicEPS,2025-03-31,3.89,SEK,15.68,False
SEB-A.ST,quarterlyBasicEPS,2025-06-30,4.13,SEK,15.68,False
SEB-A.ST,quarterlyBasicEPS,2025-12-31,3.71,SEK,15.68,False
SEB-A.ST,quarterlyBasicEPS,2026-03-31,3.83,SEK,15.68,False
SEB-A.ST,quarterlyBasicEPS,2026-06-30,4.44,SEK,15.68,True
SEB-A.ST,quarterlyDilutedEPS,2024-12-31,3.65,SEK,15.68,False
SEB-A.ST,quarterlyDilutedEPS,2025-03-31,3.84,SEK,15.68,False
SEB-A.ST,quarterlyDilutedEPS,2025-06-30,4.08,SEK,15.68,False
SEB-A.ST,quarterlyDilutedEPS,2025-12-31,3.67,SEK,15.68,False
SEB-A.ST,quarterlyDilutedEPS,2026-03-31,3.79,SEK,15.68,False
SEB-A.ST,quarterlyDilutedEPS,2026-06-30,4.39,SEK,15.68,True
SEB-A.ST,trailingBasicEPS,2023-09-30,17.71,SEK,15.68,False
SEB-A.ST,trailingBasicEPS,2023-12-31,18.2,SEK,15.68,False
SEB-A.ST,trailingBasicEPS,2024-03-31,18.35,SEK,15.68,False
SEB-A.ST,trailingBasicEPS,2024-06-30,18.28,SEK,15.68,False
SEB-A.ST,trailingBasicEPS,2024-09-30,17.83,SEK,15.68,False
SEB-A.ST,trailingBasicEPS,2024-12-31,17.51,SEK,15.68,False
SEB-A.ST,trailingBasicEPS,2025-03-31,16.8,SEK,15.68,False
SEB-A.ST,trailingBasicEPS,2025-06-30,16.34,SEK,15.68,False
SEB-A.ST,trailingBasicEPS,2025-12-31,15.6,SEK,15.68,False
SEB-A.ST,trailingBasicEPS,2026-03-31,15.54,SEK,15.68,False
SEB-A.ST,trailingBasicEPS,2026-06-30,15.85,SEK,15.68,True
SEB-A.ST,trailingDilutedEPS,2023-09-30,17.57,SEK,15.68,False
SEB-A.ST,trailingDilutedEPS,2023-12-31,18.06,SEK,15.68,False
SEB-A.ST,trailingDilutedEPS,2024-03-31,18.2,SEK,15.68,False
SEB-A.ST,trailingDilutedEPS,2024-06-30,18.11,SEK,15.68,False
SEB-A.ST,trailingDilutedEPS,2024-09-30,17.67,SEK,15.68,False
SEB-A.ST,trailingDilutedEPS,2024-12-31,17.33,SEK,15.68,False
SEB-A.ST,trailingDilutedEPS,2025-03-31,16.61,SEK,15.68,False
SEB-A.ST,trailingDilutedEPS,2025-06-30,16.16,SEK,15.68,False
SEB-A.ST,trailingDilutedEPS,2025-12-31,15.43,SEK,15.68,False
SEB-A.ST,trailingDilutedEPS,2026-03-31,15.38,SEK,15.68,False
SEB-A.ST,trailingDilutedEPS,2026-06-30,15.68,SEK,15.68,True
SECARE.ST,quarterlyBasicEPS,2024-12-31,0.15,SEK,0.5,False
SECARE.ST,quarterlyBasicEPS,2025-03-31,0.15,SEK,0.5,False
SECARE.ST,quarterlyBasicEPS,2025-06-30,-0.04,SEK,0.5,False
SECARE.ST,quarterlyBasicEPS,2025-12-31,0.1,SEK,0.5,False
SECARE.ST,quarterlyBasicEPS,2026-03-31,0.11,SEK,0.5,False
SECARE.ST,quarterlyBasicEPS,2026-06-30,0.15,SEK,0.5,True
SECARE.ST,quarterlyDilutedEPS,2024-12-31,0.15,SEK,0.5,False
SECARE.ST,quarterlyDilutedEPS,2025-03-31,0.15,SEK,0.5,False
SECARE.ST,quarterlyDilutedEPS,2025-06-30,-0.04,SEK,0.5,False
SECARE.ST,quarterlyDilutedEPS,2025-12-31,0.1,SEK,0.5,False
SECARE.ST,quarterlyDilutedEPS,2026-03-31,0.11,SEK,0.5,False
SECARE.ST,quarterlyDilutedEPS,2026-06-30,0.15,SEK,0.5,True
SECARE.ST,trailingBasicEPS,2023-09-30,0.55,SEK,0.5,False
SECARE.ST,trailingBasicEPS,2023-12-31,0.37,SEK,0.5,False
SECARE.ST,trailingBasicEPS,2024-03-31,0.45,SEK,0.5,False
SECARE.ST,trailingBasicEPS,2024-06-30,0.48,SEK,0.5,False
SECARE.ST,trailingBasicEPS,2024-09-30,0.39,SEK,0.5,False
SECARE.ST,trailingBasicEPS,2024-12-31,0.62,SEK,0.5,False
SECARE.ST,trailingBasicEPS,2025-03-31,0.58,SEK,0.5,False
SECARE.ST,trailingBasicEPS,2025-06-30,0.41,SEK,0.5,False
SECARE.ST,trailingBasicEPS,2025-12-31,0.35,SEK,0.5,False
SECARE.ST,trailingBasicEPS,2026-03-31,0.31,SEK,0.5,False
SECARE.ST,trailingBasicEPS,2026-06-30,0.5,SEK,0.5,True
SECARE.ST,trailingDilutedEPS,2023-09-30,0.55,SEK,0.5,False
SECARE.ST,trailingDilutedEPS,2023-12-31,0.37,SEK,0.5,False
SECARE.ST,trailingDilutedEPS,2024-03-31,0.45,SEK,0.5,False
SECARE.ST,trailingDilutedEPS,2024-06-30,0.48,SEK,0.5,False
SECARE.ST,trailingDilutedEPS,2024-09-30,0.39,SEK,0.5,False
SECARE.ST,trailingDilutedEPS,2024-12-31,0.62,SEK,0.5,False
SECARE.ST,trailingDilutedEPS,2025-03-31,0.58,SEK,0.5,False
SECARE.ST,trailingDilutedEPS,2025-06-30,0.41,SEK,0.5,False
SECARE.ST,trailingDilutedEPS,2025-12-31,0.35,SEK,0.5,False
SECARE.ST,trailingDilutedEPS,2026-03-31,0.31,SEK,0.5,False
SECARE.ST,trailingDilutedEPS,2026-06-30,0.5,SEK,0.5,True
SECT-B.ST,quarterlyBasicEPS,2025-01-31,1.37,SEK,2.93,False
SECT-B.ST,quarterlyBasicEPS,2025-04-30,0.68,SEK,2.93,False
SECT-B.ST,quarterlyBasicEPS,2025-07-31,0.53,SEK,2.93,False
SECT-B.ST,quarterlyBasicEPS,2025-10-31,0.77,SEK,2.93,False
SECT-B.ST,quarterlyBasicEPS,2026-01-31,0.81,SEK,2.93,False
SECT-B.ST,quarterlyBasicEPS,2026-04-30,0.82,SEK,2.93,True
SECT-B.ST,quarterlyDilutedEPS,2025-01-31,1.37,SEK,2.93,False
SECT-B.ST,quarterlyDilutedEPS,2025-04-30,0.68,SEK,2.93,False
SECT-B.ST,quarterlyDilutedEPS,2025-07-31,0.53,SEK,2.93,False
SECT-B.ST,quarterlyDilutedEPS,2025-10-31,0.77,SEK,2.93,False
SECT-B.ST,quarterlyDilutedEPS,2026-01-31,0.81,SEK,2.93,False
SECT-B.ST,quarterlyDilutedEPS,2026-04-30,0.82,SEK,2.93,True
SECT-B.ST,trailingBasicEPS,2023-10-31,2.28,SEK,2.93,False
SECT-B.ST,trailingBasicEPS,2024-01-31,2.21,SEK,2.93,False
SECT-B.ST,trailingBasicEPS,2024-07-31,2.32,SEK,2.93,False
SECT-B.ST,trailingBasicEPS,2024-10-31,1.99,SEK,2.93,False
SECT-B.ST,trailingBasicEPS,2025-01-31,3.06,SEK,2.93,False
SECT-B.ST,trailingBasicEPS,2025-04-30,2.92,SEK,2.93,False
SECT-B.ST,trailingBasicEPS,2025-07-31,3.03,SEK,2.93,False
SECT-B.ST,trailingBasicEPS,2025-10-31,3.35,SEK,2.93,False
SECT-B.ST,trailingBasicEPS,2026-01-31,2.79,SEK,2.93,False
SECT-B.ST,trailingBasicEPS,2026-04-30,2.93,SEK,2.93,True
SECT-B.ST,trailingDilutedEPS,2023-10-31,2.28,SEK,2.93,False
SECT-B.ST,trailingDilutedEPS,2024-01-31,2.21,SEK,2.93,False
SECT-B.ST,trailingDilutedEPS,2024-07-31,2.32,SEK,2.93,False
SECT-B.ST,trailingDilutedEPS,2024-10-31,1.99,SEK,2.93,False
SECT-B.ST,trailingDilutedEPS,2025-01-31,3.06,SEK,2.93,False
SECT-B.ST,trailingDilutedEPS,2025-04-30,2.92,SEK,2.93,False
SECT-B.ST,trailingDilutedEPS,2025-07-31,3.03,SEK,2.93,False
SECT-B.ST,trailingDilutedEPS,2025-10-31,3.35,SEK,2.93,False
SECT-B.ST,trailingDilutedEPS,2026-01-31,2.79,SEK,2.93,False
SECT-B.ST,trailingDilutedEPS,2026-04-30,2.93,SEK,2.93,True
SECU-B.ST,quarterlyBasicEPS,2024-12-31,2.86,SEK,9.75,False
SECU-B.ST,quarterlyBasicEPS,2025-03-31,2.29,SEK,9.75,False
SECU-B.ST,quarterlyBasicEPS,2025-06-30,2.56,SEK,9.75,False
SECU-B.ST,quarterlyBasicEPS,2025-12-31,2.98,SEK,9.75,False
SECU-B.ST,quarterlyBasicEPS,2026-03-31,2.8,SEK,9.75,False
SECU-B.ST,quarterlyBasicEPS,2026-06-30,2.88,SEK,9.75,True
SECU-B.ST,quarterlyDilutedEPS,2024-12-31,2.86,SEK,9.75,False
SECU-B.ST,quarterlyDilutedEPS,2025-03-31,2.29,SEK,9.75,False
SECU-B.ST,quarterlyDilutedEPS,2025-06-30,2.56,SEK,9.75,False
SECU-B.ST,quarterlyDilutedEPS,2025-12-31,2.98,SEK,9.75,False
SECU-B.ST,quarterlyDilutedEPS,2026-03-31,2.8,SEK,9.75,False
SECU-B.ST,quarterlyDilutedEPS,2026-06-30,2.88,SEK,9.75,True
SECU-B.ST,trailingBasicEPS,2023-09-30,2.63,SEK,9.75,False
SECU-B.ST,trailingBasicEPS,2023-12-31,2.24,SEK,9.75,False
SECU-B.ST,trailingBasicEPS,2024-03-31,2.42,SEK,9.75,False
SECU-B.ST,trailingBasicEPS,2024-06-30,2.65,SEK,9.75,False
SECU-B.ST,trailingBasicEPS,2024-09-30,8.26,SEK,9.75,False
SECU-B.ST,trailingBasicEPS,2024-12-31,9.01,SEK,9.75,False
SECU-B.ST,trailingBasicEPS,2025-03-31,9.46,SEK,9.75,False
SECU-B.ST,trailingBasicEPS,2025-06-30,9.75,SEK,9.75,False
SECU-B.ST,trailingBasicEPS,2025-12-31,8.93,SEK,9.75,False
SECU-B.ST,trailingBasicEPS,2026-03-31,9.44,SEK,9.75,False
SECU-B.ST,trailingBasicEPS,2026-06-30,9.75,SEK,9.75,True
SECU-B.ST,trailingDilutedEPS,2023-09-30,2.63,SEK,9.75,False
SECU-B.ST,trailingDilutedEPS,2023-12-31,2.24,SEK,9.75,False
SECU-B.ST,trailingDilutedEPS,2024-03-31,2.42,SEK,9.75,False
SECU-B.ST,trailingDilutedEPS,2024-06-30,2.65,SEK,9.75,False
SECU-B.ST,trailingDilutedEPS,2024-09-30,8.26,SEK,9.75,False
SECU-B.ST,trailingDilutedEPS,2024-12-31,9.01,SEK,9.75,False
SECU-B.ST,trailingDilutedEPS,2025-03-31,9.46,SEK,9.75,False
SECU-B.ST,trailingDilutedEPS,2025-06-30,9.75,SEK,9.75,False
SECU-B.ST,trailingDilutedEPS,2025-12-31,8.93,SEK,9.75,False
SECU-B.ST,trailingDilutedEPS,2026-03-31,9.44,SEK,9.75,False
SECU-B.ST,trailingDilutedEPS,2026-06-30,9.75,SEK,9.75,True
SFAST.ST,quarterlyBasicEPS,2024-12-31,0.29,SEK,1.46,False
SFAST.ST,quarterlyBasicEPS,2025-03-31,0.25,SEK,1.46,False
SFAST.ST,quarterlyBasicEPS,2025-06-30,0.13,SEK,1.46,False
SFAST.ST,quarterlyBasicEPS,2025-09-30,0.29,SEK,1.46,False
SFAST.ST,quarterlyBasicEPS,2025-12-31,0.37,SEK,1.46,False
SFAST.ST,quarterlyBasicEPS,2026-03-31,0.55,SEK,1.46,False
SFAST.ST,quarterlyBasicEPS,2026-06-30,0.24,SEK,1.46,True
SFAST.ST,quarterlyDilutedEPS,2024-12-31,0.29,SEK,1.46,False
SFAST.ST,quarterlyDilutedEPS,2025-03-31,0.25,SEK,1.46,False
SFAST.ST,quarterlyDilutedEPS,2025-06-30,0.13,SEK,1.46,False
SFAST.ST,quarterlyDilutedEPS,2025-09-30,0.29,SEK,1.46,False
SFAST.ST,quarterlyDilutedEPS,2025-12-31,0.37,SEK,1.46,False
SFAST.ST,quarterlyDilutedEPS,2026-03-31,0.55,SEK,1.46,False
SFAST.ST,quarterlyDilutedEPS,2026-06-30,0.24,SEK,1.46,True
SFAST.ST,trailingBasicEPS,2023-09-30,-1.89,SEK,1.46,False
SFAST.ST,trailingBasicEPS,2023-12-31,-1.11,SEK,1.46,False
SFAST.ST,trailingBasicEPS,2024-03-31,-0.64,SEK,1.46,False
SFAST.ST,trailingBasicEPS,2024-06-30,-0.49,SEK,1.46,False
SFAST.ST,trailingBasicEPS,2024-09-30,-0.39,SEK,1.46,False
SFAST.ST,trailingBasicEPS,2024-12-31,0.15,SEK,1.46,False
SFAST.ST,trailingBasicEPS,2025-03-31,0.47,SEK,1.46,False
SFAST.ST,trailingBasicEPS,2025-06-30,0.63,SEK,1.46,False
SFAST.ST,trailingBasicEPS,2025-09-30,0.96,SEK,1.46,False
SFAST.ST,trailingBasicEPS,2025-12-31,1.04,SEK,1.46,False
SFAST.ST,trailingBasicEPS,2026-03-31,1.34,SEK,1.46,False
SFAST.ST,trailingBasicEPS,2026-06-30,1.46,SEK,1.46,True
SFAST.ST,trailingDilutedEPS,2023-09-30,-1.89,SEK,1.46,False
SFAST.ST,trailingDilutedEPS,2023-12-31,-1.11,SEK,1.46,False
SFAST.ST,trailingDilutedEPS,2024-03-31,-0.64,SEK,1.46,False
SFAST.ST,trailingDilutedEPS,2024-06-30,-0.49,SEK,1.46,False
SFAST.ST,trailingDilutedEPS,2024-09-30,-0.39,SEK,1.46,False
SFAST.ST,trailingDilutedEPS,2024-12-31,0.15,SEK,1.46,False
SFAST.ST,trailingDilutedEPS,2025-03-31,0.47,SEK,1.46,False
SFAST.ST,trailingDilutedEPS,2025-06-30,0.63,SEK,1.46,False
SFAST.ST,trailingDilutedEPS,2025-09-30,0.96,SEK,1.46,False
SFAST.ST,trailingDilutedEPS,2025-12-31,1.04,SEK,1.46,False
SFAST.ST,trailingDilutedEPS,2026-03-31,1.34,SEK,1.46,False
SFAST.ST,trailingDilutedEPS,2026-06-30,1.46,SEK,1.46,True
SHB-A.ST,quarterlyBasicEPS,2024-12-31,3.46,SEK,11.83,False
SHB-A.ST,quarterlyBasicEPS,2025-03-31,3.19,SEK,11.83,False
SHB-A.ST,quarterlyBasicEPS,2025-06-30,2.77,SEK,11.83,False
SHB-A.ST,quarterlyBasicEPS,2025-12-31,3.01,SEK,11.83,False
SHB-A.ST,quarterlyBasicEPS,2026-03-31,3.21,SEK,11.83,False
SHB-A.ST,quarterlyBasicEPS,2026-06-30,2.6,SEK,11.83,True
SHB-A.ST,quarterlyDilutedEPS,2024-12-31,3.457021,SEK,11.83,False
SHB-A.ST,quarterlyDilutedEPS,2025-03-31,3.19,SEK,11.83,False
SHB-A.ST,quarterlyDilutedEPS,2025-06-30,2.77,SEK,11.83,False
SHB-A.ST,quarterlyDilutedEPS,2025-12-31,3.01,SEK,11.83,False
SHB-A.ST,quarterlyDilutedEPS,2026-03-31,3.21,SEK,11.83,False
SHB-A.ST,quarterlyDilutedEPS,2026-06-30,2.6,SEK,11.83,True
SHB-A.ST,trailingBasicEPS,2023-09-30,13.96,SEK,11.83,False
SHB-A.ST,trailingBasicEPS,2023-12-31,14.7,SEK,11.83,False
SHB-A.ST,trailingBasicEPS,2024-03-31,14.59,SEK,11.83,False
SHB-A.ST,trailingBasicEPS,2024-06-30,14.44,SEK,11.83,False
SHB-A.ST,trailingBasicEPS,2024-09-30,14.07,SEK,11.83,False
SHB-A.ST,trailingBasicEPS,2024-12-31,13.86,SEK,11.83,False
SHB-A.ST,trailingBasicEPS,2025-03-31,13.72,SEK,11.83,False
SHB-A.ST,trailingBasicEPS,2025-06-30,13.05,SEK,11.83,False
SHB-A.ST,trailingBasicEPS,2025-12-31,11.98,SEK,11.83,False
SHB-A.ST,trailingBasicEPS,2026-03-31,12.0,SEK,11.83,False
SHB-A.ST,trailingBasicEPS,2026-06-30,11.83,SEK,11.83,True
SHB-A.ST,trailingDilutedEPS,2023-09-30,13.96,SEK,11.83,False
SHB-A.ST,trailingDilutedEPS,2023-12-31,14.7,SEK,11.83,False
SHB-A.ST,trailingDilutedEPS,2024-03-31,14.59,SEK,11.83,False
SHB-A.ST,trailingDilutedEPS,2024-06-30,14.436872,SEK,11.83,False
SHB-A.ST,trailingDilutedEPS,2024-09-30,14.066921,SEK,11.83,False
SHB-A.ST,trailingDilutedEPS,2024-12-31,13.86,SEK,11.83,False
SHB-A.ST,trailingDilutedEPS,2025-03-31,13.72,SEK,11.83,False
SHB-A.ST,trailingDilutedEPS,2025-06-30,13.05,SEK,11.83,False
SHB-A.ST,trailingDilutedEPS,2025-12-31,11.98,SEK,11.83,False
SHB-A.ST,trailingDilutedEPS,2026-03-31,12.0,SEK,11.83,False
SHB-A.ST,trailingDilutedEPS,2026-06-30,11.83,SEK,11.83,True
SHOT.ST,quarterlyBasicEPS,2024-12-31,0.6,SEK,3.37,False
SHOT.ST,quarterlyBasicEPS,2025-03-31,-0.99,SEK,3.37,False
SHOT.ST,quarterlyBasicEPS,2025-06-30,1.25,SEK,3.37,False
SHOT.ST,quarterlyBasicEPS,2025-12-31,0.07,SEK,3.37,False
SHOT.ST,quarterlyBasicEPS,2026-03-31,-0.91,SEK,3.37,False
SHOT.ST,quarterlyBasicEPS,2026-06-30,1.63,SEK,3.37,True
SHOT.ST,quarterlyDilutedEPS,2024-12-31,0.6,SEK,3.37,False
SHOT.ST,quarterlyDilutedEPS,2025-03-31,-0.99,SEK,3.37,False
SHOT.ST,quarterlyDilutedEPS,2025-06-30,1.25,SEK,3.37,False
SHOT.ST,quarterlyDilutedEPS,2025-12-31,0.07,SEK,3.37,False
SHOT.ST,quarterlyDilutedEPS,2026-03-31,-0.91,SEK,3.37,False
SHOT.ST,quarterlyDilutedEPS,2026-06-30,1.63,SEK,3.37,True
SHOT.ST,trailingBasicEPS,2023-09-30,3.26,SEK,3.37,False
SHOT.ST,trailingBasicEPS,2023-12-31,3.46,SEK,3.37,False
SHOT.ST,trailingBasicEPS,2024-03-31,3.36,SEK,3.37,False
SHOT.ST,trailingBasicEPS,2024-06-30,3.58,SEK,3.37,False
SHOT.ST,trailingBasicEPS,2024-09-30,3.17,SEK,3.37,False
SHOT.ST,trailingBasicEPS,2024-12-31,3.43,SEK,3.37,False
SHOT.ST,trailingBasicEPS,2025-03-31,4.17,SEK,3.37,False
SHOT.ST,trailingBasicEPS,2025-06-30,3.82,SEK,3.37,False
SHOT.ST,trailingBasicEPS,2025-12-31,2.9,SEK,3.37,False
SHOT.ST,trailingBasicEPS,2026-03-31,2.98,SEK,3.37,False
SHOT.ST,trailingBasicEPS,2026-06-30,3.37,SEK,3.37,True
SHOT.ST,trailingDilutedEPS,2023-09-30,2.67,SEK,3.37,False
SHOT.ST,trailingDilutedEPS,2023-12-31,2.86,SEK,3.37,False
SHOT.ST,trailingDilutedEPS,2024-03-31,2.76,SEK,3.37,False
SHOT.ST,trailingDilutedEPS,2024-06-30,2.98,SEK,3.37,False
SHOT.ST,trailingDilutedEPS,2024-09-30,2.86,SEK,3.37,False
SHOT.ST,trailingDilutedEPS,2024-12-31,3.19,SEK,3.37,False
SHOT.ST,trailingDilutedEPS,2025-03-31,3.93,SEK,3.37,False
SHOT.ST,trailingDilutedEPS,2025-06-30,3.58,SEK,3.37,False
SHOT.ST,trailingDilutedEPS,2025-12-31,2.9,SEK,3.37,False
SHOT.ST,trailingDilutedEPS,2026-03-31,2.98,SEK,3.37,False
SHOT.ST,trailingDilutedEPS,2026-06-30,3.37,SEK,3.37,True
SINT.ST,quarterlyBasicEPS,2024-12-31,1.04,SEK,2.71,False
SINT.ST,quarterlyBasicEPS,2025-03-31,1.08,SEK,2.71,False
SINT.ST,quarterlyBasicEPS,2025-06-30,1.24,SEK,2.71,False
SINT.ST,quarterlyBasicEPS,2025-12-31,0.55,SEK,2.71,False
SINT.ST,quarterlyBasicEPS,2026-03-31,0.73,SEK,2.71,True
SINT.ST,quarterlyDilutedEPS,2024-12-31,1.04,SEK,2.71,False
SINT.ST,quarterlyDilutedEPS,2025-03-31,1.08,SEK,2.71,False
SINT.ST,quarterlyDilutedEPS,2025-06-30,1.24,SEK,2.71,False
SINT.ST,quarterlyDilutedEPS,2025-12-31,0.55,SEK,2.71,False
SINT.ST,quarterlyDilutedEPS,2026-03-31,0.73,SEK,2.71,True
SINT.ST,trailingBasicEPS,2023-09-30,4.87,SEK,2.71,False
SINT.ST,trailingBasicEPS,2024-03-31,5.92,SEK,2.71,False
SINT.ST,trailingBasicEPS,2024-06-30,6.53,SEK,2.71,False
SINT.ST,trailingBasicEPS,2024-09-30,5.98,SEK,2.71,False
SINT.ST,trailingBasicEPS,2024-12-31,4.85,SEK,2.71,False
SINT.ST,trailingBasicEPS,2025-03-31,5.06,SEK,2.71,False
SINT.ST,trailingBasicEPS,2025-06-30,4.83,SEK,2.71,False
SINT.ST,trailingBasicEPS,2025-12-31,3.49,SEK,2.71,False
SINT.ST,trailingBasicEPS,2026-03-31,3.14,SEK,2.71,False
SINT.ST,trailingBasicEPS,2026-06-30,2.71,SEK,2.71,True
SINT.ST,trailingDilutedEPS,2023-09-30,4.87,SEK,2.71,False
SINT.ST,trailingDilutedEPS,2024-03-31,5.92,SEK,2.71,False
SINT.ST,trailingDilutedEPS,2024-06-30,6.53,SEK,2.71,False
SINT.ST,trailingDilutedEPS,2024-09-30,5.98,SEK,2.71,False
SINT.ST,trailingDilutedEPS,2024-12-31,4.85,SEK,2.71,False
SINT.ST,trailingDilutedEPS,2025-03-31,5.06,SEK,2.71,False
SINT.ST,trailingDilutedEPS,2025-06-30,4.83,SEK,2.71,False
SINT.ST,trailingDilutedEPS,2025-12-31,3.49,SEK,2.71,False
SINT.ST,trailingDilutedEPS,2026-03-31,3.14,SEK,2.71,False
SINT.ST,trailingDilutedEPS,2026-06-30,2.71,SEK,2.71,True
SOBI.ST,quarterlyBasicEPS,2024-12-31,4.07,SEK,3.92,False
SOBI.ST,quarterlyBasicEPS,2025-03-31,2.55,SEK,3.92,False
SOBI.ST,quarterlyBasicEPS,2025-06-30,1.85,SEK,3.92,False
SOBI.ST,quarterlyBasicEPS,2025-12-31,5.39,SEK,3.92,False
SOBI.ST,quarterlyBasicEPS,2026-03-31,3.81,SEK,3.92,False
SOBI.ST,quarterlyBasicEPS,2026-06-30,3.17,SEK,3.92,True
SOBI.ST,quarterlyDilutedEPS,2024-12-31,4.02,SEK,3.92,False
SOBI.ST,quarterlyDilutedEPS,2025-03-31,2.52,SEK,3.92,False
SOBI.ST,quarterlyDilutedEPS,2025-06-30,1.83,SEK,3.92,False
SOBI.ST,quarterlyDilutedEPS,2025-12-31,5.34,SEK,3.92,False
