date,base_currency,quote_currency,rate,yahoo_ticker
2022-10-03,USD,SEK,11.100350379943848,USDSEK=X
2022-10-04,USD,SEK,11.00331974029541,USDSEK=X
2022-10-05,USD,SEK,10.847800254821777,USDSEK=X
2022-10-06,USD,SEK,10.921870231628418,USDSEK=X
2022-10-07,USD,SEK,11.139579772949219,USDSEK=X
2022-10-10,USD,SEK,11.226320266723633,USDSEK=X
2022-10-11,USD,SEK,11.294249534606934,USDSEK=X
2022-10-12,USD,SEK,11.348050117492676,USDSEK=X
2022-10-13,USD,SEK,11.327690124511719,USDSEK=X
2022-10-14,USD,SEK,11.246620178222656,USDSEK=X
2022-10-17,USD,SEK,11.273699760437012,USDSEK=X
2022-10-18,USD,SEK,11.129859924316406,USDSEK=X
2022-10-19,USD,SEK,11.07172966003418,USDSEK=X
2022-10-20,USD,SEK,11.2247896194458,USDSEK=X
2022-10-21,USD,SEK,11.269740104675293,USDSEK=X
2022-10-24,USD,SEK,11.190389633178711,USDSEK=X
2022-10-25,USD,SEK,11.143919944763184,USDSEK=X
2022-10-26,USD,SEK,10.967229843139648,USDSEK=X
2022-10-27,USD,SEK,10.840229988098145,USDSEK=X
2022-10-28,USD,SEK,10.955699920654297,USDSEK=X
2022-10-31,USD,SEK,10.965840339660645,USDSEK=X
2022-11-01,USD,SEK,11.018019676208496,USDSEK=X
2022-11-02,USD,SEK,11.007590293884277,USDSEK=X
2022-11-03,USD,SEK,11.109219551086426,USDSEK=X
2022-11-04,USD,SEK,11.189499855041504,USDSEK=X
2022-11-07,USD,SEK,10.93196964263916,USDSEK=X
2022-11-08,USD,SEK,10.843600273132324,USDSEK=X
2022-11-09,USD,SEK,10.747380256652832,USDSEK=X
2022-11-10,USD,SEK,10.877699851989746,USDSEK=X
2022-11-11,USD,SEK,10.59574031829834,USDSEK=X
2022-11-14,USD,SEK,10.39507007598877,USDSEK=X
2022-11-15,USD,SEK,10.489720344543457,USDSEK=X
2022-11-16,USD,SEK,10.459400177001953,USDSEK=X
2022-11-17,USD,SEK,10.484640121459961,USDSEK=X
2022-11-18,USD,SEK,10.595219612121582,USDSEK=X
2022-11-21,USD,SEK,10.624449729919434,USDSEK=X
2022-11-22,USD,SEK,10.70164966583252,USDSEK=X
2022-11-23,USD,SEK,10.627860069274902,USDSEK=X
2022-11-24,USD,SEK,10.43179988861084,USDSEK=X
2022-11-25,USD,SEK,10.386360168457031,USDSEK=X
2022-11-28,USD,SEK,10.45557975769043,USDSEK=X
2022-11-29,USD,SEK,10.548469543457031,USDSEK=X
2022-11-30,USD,SEK,10.594050407409668,USDSEK=X
2022-12-01,USD,SEK,10.474360466003418,USDSEK=X
2022-12-02,USD,SEK,10.296950340270996,USDSEK=X
2022-12-05,USD,SEK,10.31482982635498,USDSEK=X
2022-12-06,USD,SEK,10.399239540100098,USDSEK=X
2022-12-07,USD,SEK,10.407710075378418,USDSEK=X
2022-12-08,USD,SEK,10.3748197555542,USDSEK=X
2022-12-09,USD,SEK,10.323229789733887,USDSEK=X
2022-12-12,USD,SEK,10.331990242004395,USDSEK=X
2022-12-13,USD,SEK,10.323200225830078,USDSEK=X
2022-12-14,USD,SEK,10.21461009979248,USDSEK=X
2022-12-15,USD,SEK,10.161669731140137,USDSEK=X
2022-12-16,USD,SEK,10.34220027923584,USDSEK=X
2022-12-19,USD,SEK,10.279279708862305,USDSEK=X
2022-12-20,USD,SEK,10.385970115661621,USDSEK=X
2022-12-21,USD,SEK,10.416500091552734,USDSEK=X
2022-12-22,USD,SEK,10.414910316467285,USDSEK=X
2022-12-23,USD,SEK,10.454489707946777,USDSEK=X
2022-12-26,USD,SEK,10.499549865722656,USDSEK=X
2022-12-27,USD,SEK,10.482569694519043,USDSEK=X
2022-12-28,USD,SEK,10.466349601745605,USDSEK=X
2022-12-29,USD,SEK,10.450730323791504,USDSEK=X
2022-12-30,USD,SEK,10.452199935913086,USDSEK=X
2023-01-02,USD,SEK,10.398200035095215,USDSEK=X
2023-01-03,USD,SEK,10.436490058898926,USDSEK=X
2023-01-04,USD,SEK,10.567159652709961,USDSEK=X
2023-01-05,USD,SEK,10.503060340881348,USDSEK=X
2023-01-06,USD,SEK,10.674480438232422,USDSEK=X
2023-01-09,USD,SEK,10.515689849853516,USDSEK=X
2023-01-10,USD,SEK,10.396989822387695,USDSEK=X
2023-01-11,USD,SEK,10.413399696350098,USDSEK=X
2023-01-12,USD,SEK,10.458609580993652,USDSEK=X
2023-01-13,USD,SEK,10.4052095413208,USDSEK=X
2023-01-16,USD,SEK,10.355500221252441,USDSEK=X
2023-01-17,USD,SEK,10.392800331115723,USDSEK=X
2023-01-18,USD,SEK,10.417779922485352,USDSEK=X
2023-01-19,USD,SEK,10.32610034942627,USDSEK=X
2023-01-20,USD,SEK,10.308030128479004,USDSEK=X
2023-01-23,USD,SEK,10.277130126953125,USDSEK=X
2023-01-24,USD,SEK,10.236499786376953,USDSEK=X
2023-01-25,USD,SEK,10.199580192565918,USDSEK=X
2023-01-26,USD,SEK,10.191120147705078,USDSEK=X
2023-01-27,USD,SEK,10.26509952545166,USDSEK=X
2023-01-30,USD,SEK,10.296850204467773,USDSEK=X
2023-01-31,USD,SEK,10.394200325012207,USDSEK=X
2023-02-01,USD,SEK,10.426349639892578,USDSEK=X
2023-02-02,USD,SEK,10.303950309753418,USDSEK=X
2023-02-03,USD,SEK,10.37969970703125,USDSEK=X
2023-02-06,USD,SEK,10.511930465698242,USDSEK=X
2023-02-07,USD,SEK,10.611000061035156,USDSEK=X
2023-02-08,USD,SEK,10.569049835205078,USDSEK=X
2023-02-09,USD,SEK,10.584500312805176,USDSEK=X
2023-02-10,USD,SEK,10.339400291442871,USDSEK=X
2023-02-13,USD,SEK,10.452400207519531,USDSEK=X
2023-02-14,USD,SEK,10.37090015411377,USDSEK=X
2023-02-15,USD,SEK,10.354700088500977,USDSEK=X
2023-02-16,USD,SEK,10.413880348205566,USDSEK=X
2023-02-17,USD,SEK,10.45419979095459,USDSEK=X
2023-02-20,USD,SEK,10.459320068359375,USDSEK=X
2023-02-21,USD,SEK,10.337550163269043,USDSEK=X
2023-02-22,USD,SEK,10.363539695739746,USDSEK=X
2023-02-23,USD,SEK,10.413829803466797,USDSEK=X
2023-02-24,USD,SEK,10.426989555358887,USDSEK=X
2023-02-27,USD,SEK,10.482000350952148,USDSEK=X
2023-02-28,USD,SEK,10.388199806213379,USDSEK=X
2023-03-01,USD,SEK,10.464059829711914,USDSEK=X
2023-03-02,USD,SEK,10.430290222167969,USDSEK=X
2023-03-03,USD,SEK,10.502570152282715,USDSEK=X
2023-03-06,USD,SEK,10.47819995880127,USDSEK=X
2023-03-07,USD,SEK,10.437210083007812,USDSEK=X
2023-03-08,USD,SEK,10.721639633178711,USDSEK=X
2023-03-09,USD,SEK,10.721759796142578,USDSEK=X
2023-03-10,USD,SEK,10.721360206604004,USDSEK=X
2023-03-13,USD,SEK,10.646869659423828,USDSEK=X
2023-03-14,USD,SEK,10.604040145874023,USDSEK=X
2023-03-15,USD,SEK,10.468700408935547,USDSEK=X
2023-03-16,USD,SEK,10.592180252075195,USDSEK=X
2023-03-17,USD,SEK,10.499480247497559,USDSEK=X
2023-03-20,USD,SEK,10.50059986114502,USDSEK=X
2023-03-21,USD,SEK,10.366390228271484,USDSEK=X
2023-03-22,USD,SEK,10.326370239257812,USDSEK=X
2023-03-23,USD,SEK,10.29302978515625,USDSEK=X
2023-03-24,USD,SEK,10.332489967346191,USDSEK=X
2023-03-27,USD,SEK,10.40060043334961,USDSEK=X
2023-03-28,USD,SEK,10.362039566040039,USDSEK=X
2023-03-29,USD,SEK,10.343790054321289,USDSEK=X
2023-03-30,USD,SEK,10.394749641418457,USDSEK=X
2023-03-31,USD,SEK,10.353500366210938,USDSEK=X
2023-04-03,USD,SEK,10.423600196838379,USDSEK=X
2023-04-04,USD,SEK,10.36340045928955,USDSEK=X
2023-04-05,USD,SEK,10.270600318908691,USDSEK=X
2023-04-06,USD,SEK,10.410860061645508,USDSEK=X
2023-04-07,USD,SEK,10.421119689941406,USDSEK=X
2023-04-10,USD,SEK,10.46500015258789,USDSEK=X
2023-04-11,USD,SEK,10.507610321044922,USDSEK=X
2023-04-12,USD,SEK,10.444999694824219,USDSEK=X
2023-04-13,USD,SEK,10.32964038848877,USDSEK=X
2023-04-14,USD,SEK,10.261899948120117,USDSEK=X
2023-04-17,USD,SEK,10.333100318908691,USDSEK=X
2023-04-18,USD,SEK,10.350480079650879,USDSEK=X
2023-04-19,USD,SEK,10.302419662475586,USDSEK=X
2023-04-20,USD,SEK,10.353500366210938,USDSEK=X
2023-04-21,USD,SEK,10.302009582519531,USDSEK=X
2023-04-24,USD,SEK,10.300129890441895,USDSEK=X
2023-04-25,USD,SEK,10.238200187683105,USDSEK=X
2023-04-26,USD,SEK,10.301170349121094,USDSEK=X
2023-04-27,USD,SEK,10.314000129699707,USDSEK=X
2023-04-28,USD,SEK,10.281550407409668,USDSEK=X
2023-05-01,USD,SEK,10.258959770202637,USDSEK=X
2023-05-02,USD,SEK,10.327529907226562,USDSEK=X
2023-05-03,USD,SEK,10.302800178527832,USDSEK=X
2023-05-04,USD,SEK,10.254300117492676,USDSEK=X
2023-05-05,USD,SEK,10.219050407409668,USDSEK=X
2023-05-08,USD,SEK,10.174200057983398,USDSEK=X
2023-05-09,USD,SEK,10.17080020904541,USDSEK=X
2023-05-10,USD,SEK,10.188909530639648,USDSEK=X
2023-05-11,USD,SEK,10.21660041809082,USDSEK=X
2023-05-12,USD,SEK,10.31978988647461,USDSEK=X
2023-05-15,USD,SEK,10.385700225830078,USDSEK=X
2023-05-16,USD,SEK,10.343890190124512,USDSEK=X
2023-05-17,USD,SEK,10.408169746398926,USDSEK=X
2023-05-18,USD,SEK,10.443900108337402,USDSEK=X
2023-05-19,USD,SEK,10.562250137329102,USDSEK=X
2023-05-22,USD,SEK,10.50469970703125,USDSEK=X
2023-05-23,USD,SEK,10.560779571533203,USDSEK=X
2023-05-24,USD,SEK,10.613380432128906,USDSEK=X
2023-05-25,USD,SEK,10.709870338439941,USDSEK=X
2023-05-26,USD,SEK,10.81659984588623,USDSEK=X
2023-05-29,USD,SEK,10.798800468444824,USDSEK=X
2023-05-30,USD,SEK,10.814579963684082,USDSEK=X
2023-05-31,USD,SEK,10.86283016204834,USDSEK=X
2023-06-01,USD,SEK,10.840200424194336,USDSEK=X
2023-06-02,USD,SEK,10.806900024414062,USDSEK=X
2023-06-05,USD,SEK,10.813199996948242,USDSEK=X
2023-06-06,USD,SEK,10.84490966796875,USDSEK=X
2023-06-07,USD,SEK,10.913999557495117,USDSEK=X
2023-06-08,USD,SEK,10.8889799118042,USDSEK=X
2023-06-09,USD,SEK,10.800299644470215,USDSEK=X
2023-06-12,USD,SEK,10.821590423583984,USDSEK=X
2023-06-13,USD,SEK,10.81110954284668,USDSEK=X
2023-06-14,USD,SEK,10.678509712219238,USDSEK=X
2023-06-15,USD,SEK,10.70110034942627,USDSEK=X
2023-06-16,USD,SEK,10.593879699707031,USDSEK=X
2023-06-19,USD,SEK,10.640199661254883,USDSEK=X
2023-06-20,USD,SEK,10.735320091247559,USDSEK=X
2023-06-21,USD,SEK,10.785309791564941,USDSEK=X
2023-06-22,USD,SEK,10.643420219421387,USDSEK=X
2023-06-23,USD,SEK,10.687399864196777,USDSEK=X
2023-06-26,USD,SEK,10.72072982788086,USDSEK=X
2023-06-27,USD,SEK,10.710379600524902,USDSEK=X
2023-06-28,USD,SEK,10.723939895629883,USDSEK=X
2023-06-29,USD,SEK,10.77206039428711,USDSEK=X
2023-06-30,USD,SEK,10.859350204467773,USDSEK=X
2023-07-03,USD,SEK,10.787400245666504,USDSEK=X
2023-07-04,USD,SEK,10.840800285339355,USDSEK=X
2023-07-05,USD,SEK,10.807060241699219,USDSEK=X
2023-07-06,USD,SEK,10.9483003616333,USDSEK=X
2023-07-07,USD,SEK,10.929229736328125,USDSEK=X
2023-07-10,USD,SEK,10.82960033416748,USDSEK=X
2023-07-11,USD,SEK,10.758390426635742,USDSEK=X
2023-07-12,USD,SEK,10.648909568786621,USDSEK=X
2023-07-13,USD,SEK,10.365610122680664,USDSEK=X
2023-07-14,USD,SEK,10.200019836425781,USDSEK=X
2023-07-17,USD,SEK,10.235810279846191,USDSEK=X
2023-07-18,USD,SEK,10.24155044555664,USDSEK=X
2023-07-19,USD,SEK,10.203789710998535,USDSEK=X
2023-07-20,USD,SEK,10.270279884338379,USDSEK=X
2023-07-21,USD,SEK,10.346070289611816,USDSEK=X
2023-07-24,USD,SEK,10.386500358581543,USDSEK=X
2023-07-25,USD,SEK,10.403429985046387,USDSEK=X
2023-07-26,USD,SEK,10.369540214538574,USDSEK=X
2023-07-27,USD,SEK,10.402219772338867,USDSEK=X
2023-07-28,USD,SEK,10.49153995513916,USDSEK=X
2023-07-31,USD,SEK,10.52750015258789,USDSEK=X
2023-08-01,USD,SEK,10.521730422973633,USDSEK=X
2023-08-02,USD,SEK,10.556059837341309,USDSEK=X
2023-08-03,USD,SEK,10.699230194091797,USDSEK=X
2023-08-04,USD,SEK,10.664899826049805,USDSEK=X
2023-08-07,USD,SEK,10.592840194702148,USDSEK=X
2023-08-08,USD,SEK,10.586939811706543,USDSEK=X
2023-08-09,USD,SEK,10.718460083007812,USDSEK=X
2023-08-10,USD,SEK,10.667900085449219,USDSEK=X
2023-08-11,USD,SEK,10.702099800109863,USDSEK=X
2023-08-14,USD,SEK,10.828940391540527,USDSEK=X
2023-08-15,USD,SEK,10.799799919128418,USDSEK=X
2023-08-16,USD,SEK,10.860420227050781,USDSEK=X
2023-08-17,USD,SEK,10.91897964477539,USDSEK=X
2023-08-18,USD,SEK,10.930580139160156,USDSEK=X
2023-08-21,USD,SEK,10.966139793395996,USDSEK=X
2023-08-22,USD,SEK,10.947999954223633,USDSEK=X
2023-08-23,USD,SEK,10.926899909973145,USDSEK=X
2023-08-24,USD,SEK,10.91117000579834,USDSEK=X
2023-08-25,USD,SEK,11.006569862365723,USDSEK=X
2023-08-28,USD,SEK,11.045510292053223,USDSEK=X
2023-08-29,USD,SEK,10.966850280761719,USDSEK=X
2023-08-30,USD,SEK,10.878250122070312,USDSEK=X
2023-08-31,USD,SEK,10.833959579467773,USDSEK=X
2023-09-01,USD,SEK,10.947099685668945,USDSEK=X
2023-09-04,USD,SEK,11.035599708557129,USDSEK=X
2023-09-05,USD,SEK,10.998600006103516,USDSEK=X
2023-09-06,USD,SEK,11.091830253601074,USDSEK=X
2023-09-07,USD,SEK,11.10752010345459,USDSEK=X
2023-09-08,USD,SEK,11.140199661254883,USDSEK=X
2023-09-11,USD,SEK,11.084389686584473,USDSEK=X
2023-09-12,USD,SEK,11.083999633789062,USDSEK=X
2023-09-13,USD,SEK,11.095529556274414,USDSEK=X
2023-09-14,USD,SEK,11.128890037536621,USDSEK=X
2023-09-15,USD,SEK,11.187749862670898,USDSEK=X
2023-09-18,USD,SEK,11.15779972076416,USDSEK=X
2023-09-19,USD,SEK,11.140480041503906,USDSEK=X
2023-09-20,USD,SEK,11.154529571533203,USDSEK=X
2023-09-21,USD,SEK,11.150469779968262,USDSEK=X
2023-09-22,USD,SEK,11.170040130615234,USDSEK=X
2023-09-25,USD,SEK,11.120369911193848,USDSEK=X
2023-09-26,USD,SEK,11.06365966796875,USDSEK=X
2023-09-27,USD,SEK,11.0033597946167,USDSEK=X
2023-09-28,USD,SEK,11.06233024597168,USDSEK=X
2023-09-29,USD,SEK,10.921319961547852,USDSEK=X
2023-10-02,USD,SEK,10.919699668884277,USDSEK=X
2023-10-03,USD,SEK,11.049880027770996,USDSEK=X
2023-10-04,USD,SEK,11.075590133666992,USDSEK=X
2023-10-05,USD,SEK,11.056079864501953,USDSEK=X
2023-10-06,USD,SEK,11.003899574279785,USDSEK=X
2023-10-09,USD,SEK,10.974029541015625,USDSEK=X
2023-10-10,USD,SEK,10.937800407409668,USDSEK=X
2023-10-11,USD,SEK,10.869540214538574,USDSEK=X
2023-10-12,USD,SEK,10.899299621582031,USDSEK=X
2023-10-13,USD,SEK,10.981160163879395,USDSEK=X
2023-10-16,USD,SEK,11.008299827575684,USDSEK=X
2023-10-17,USD,SEK,10.920720100402832,USDSEK=X
2023-10-18,USD,SEK,10.915109634399414,USDSEK=X
2023-10-19,USD,SEK,11.02340030670166,USDSEK=X
2023-10-20,USD,SEK,10.941969871520996,USDSEK=X
2023-10-23,USD,SEK,10.977540016174316,USDSEK=X
2023-10-24,USD,SEK,10.974129676818848,USDSEK=X
2023-10-25,USD,SEK,11.119150161743164,USDSEK=X
2023-10-26,USD,SEK,11.140480041503906,USDSEK=X
2023-10-27,USD,SEK,11.142200469970703,USDSEK=X
2023-10-30,USD,SEK,11.156729698181152,USDSEK=X
2023-10-31,USD,SEK,11.141779899597168,USDSEK=X
2023-11-01,USD,SEK,11.168140411376953,USDSEK=X
2023-11-02,USD,SEK,11.154399871826172,USDSEK=X
2023-11-03,USD,SEK,11.11538028717041,USDSEK=X
2023-11-06,USD,SEK,10.877829551696777,USDSEK=X
2023-11-07,USD,SEK,10.915900230407715,USDSEK=X
2023-11-08,USD,SEK,10.919249534606934,USDSEK=X
2023-11-09,USD,SEK,10.887519836425781,USDSEK=X
2023-11-10,USD,SEK,10.919300079345703,USDSEK=X
2023-11-13,USD,SEK,10.881110191345215,USDSEK=X
2023-11-14,USD,SEK,10.834110260009766,USDSEK=X
2023-11-15,USD,SEK,10.586400032043457,USDSEK=X
2023-11-16,USD,SEK,10.534870147705078,USDSEK=X
2023-11-17,USD,SEK,10.581740379333496,USDSEK=X
2023-11-20,USD,SEK,10.525349617004395,USDSEK=X
2023-11-21,USD,SEK,10.437529563903809,USDSEK=X
2023-11-22,USD,SEK,10.44359016418457,USDSEK=X
2023-11-23,USD,SEK,10.476099967956543,USDSEK=X
2023-11-24,USD,SEK,10.484729766845703,USDSEK=X
2023-11-27,USD,SEK,10.446550369262695,USDSEK=X
2023-11-28,USD,SEK,10.417140007019043,USDSEK=X
2023-11-29,USD,SEK,10.309769630432129,USDSEK=X
2023-11-30,USD,SEK,10.349470138549805,USDSEK=X
2023-12-01,USD,SEK,10.458829879760742,USDSEK=X
2023-12-04,USD,SEK,10.3643798828125,USDSEK=X
2023-12-05,USD,SEK,10.426179885864258,USDSEK=X
2023-12-06,USD,SEK,10.479669570922852,USDSEK=X
2023-12-07,USD,SEK,10.470179557800293,USDSEK=X
2023-12-08,USD,SEK,10.383560180664062,USDSEK=X
2023-12-11,USD,SEK,10.460769653320312,USDSEK=X
2023-12-12,USD,SEK,10.486109733581543,USDSEK=X
2023-12-13,USD,SEK,10.428000450134277,USDSEK=X
2023-12-14,USD,SEK,10.305049896240234,USDSEK=X
2023-12-15,USD,SEK,10.240599632263184,USDSEK=X
2023-12-18,USD,SEK,10.264699935913086,USDSEK=X
2023-12-19,USD,SEK,10.21560001373291,USDSEK=X
2023-12-20,USD,SEK,10.156000137329102,USDSEK=X
2023-12-21,USD,SEK,10.159839630126953,USDSEK=X
2023-12-22,USD,SEK,10.090940475463867,USDSEK=X
2023-12-25,USD,SEK,9.982649803161621,USDSEK=X
2023-12-26,USD,SEK,9.98544979095459,USDSEK=X
2023-12-27,USD,SEK,9.98486042022705,USDSEK=X
2023-12-28,USD,SEK,9.928019523620605,USDSEK=X
2023-12-29,USD,SEK,9.971090316772461,USDSEK=X
2024-01-01,USD,SEK,10.070549964904785,USDSEK=X
2024-01-02,USD,SEK,10.054499626159668,USDSEK=X
2024-01-03,USD,SEK,10.204939842224121,USDSEK=X
2024-01-04,USD,SEK,10.279509544372559,USDSEK=X
2024-01-05,USD,SEK,10.207260131835938,USDSEK=X
2024-01-08,USD,SEK,10.259360313415527,USDSEK=X
2024-01-09,USD,SEK,10.222399711608887,USDSEK=X
2024-01-10,USD,SEK,10.24666976928711,USDSEK=X
2024-01-11,USD,SEK,10.215999603271484,USDSEK=X
2024-01-12,USD,SEK,10.241049766540527,USDSEK=X
2024-01-15,USD,SEK,10.27550983428955,USDSEK=X
2024-01-16,USD,SEK,10.320639610290527,USDSEK=X
2024-01-17,USD,SEK,10.43280029296875,USDSEK=X
2024-01-18,USD,SEK,10.440560340881348,USDSEK=X
2024-01-19,USD,SEK,10.481490135192871,USDSEK=X
2024-01-22,USD,SEK,10.45557975769043,USDSEK=X
2024-01-23,USD,SEK,10.465479850769043,USDSEK=X
2024-01-24,USD,SEK,10.475839614868164,USDSEK=X
2024-01-25,USD,SEK,10.434869766235352,USDSEK=X
2024-01-26,USD,SEK,10.436800003051758,USDSEK=X
2024-01-29,USD,SEK,10.427300453186035,USDSEK=X
2024-01-30,USD,SEK,10.440250396728516,USDSEK=X
2024-01-31,USD,SEK,10.405349731445312,USDSEK=X
2024-02-01,USD,SEK,10.400360107421875,USDSEK=X
2024-02-02,USD,SEK,10.375459671020508,USDSEK=X
2024-02-05,USD,SEK,10.503979682922363,USDSEK=X
2024-02-06,USD,SEK,10.601200103759766,USDSEK=X
2024-02-07,USD,SEK,10.499679565429688,USDSEK=X
2024-02-08,USD,SEK,10.467089653015137,USDSEK=X
2024-02-09,USD,SEK,10.469779968261719,USDSEK=X
2024-02-12,USD,SEK,10.442850112915039,USDSEK=X
2024-02-13,USD,SEK,10.397159576416016,USDSEK=X
2024-02-14,USD,SEK,10.580060005187988,USDSEK=X
2024-02-15,USD,SEK,10.50590991973877,USDSEK=X
2024-02-16,USD,SEK,10.446510314941406,USDSEK=X
2024-02-19,USD,SEK,10.417180061340332,USDSEK=X
2024-02-20,USD,SEK,10.390629768371582,USDSEK=X
2024-02-21,USD,SEK,10.357210159301758,USDSEK=X
2024-02-22,USD,SEK,10.357159614562988,USDSEK=X
2024-02-23,USD,SEK,10.315899848937988,USDSEK=X
2024-02-26,USD,SEK,10.316740036010742,USDSEK=X
2024-02-27,USD,SEK,10.274869918823242,USDSEK=X
2024-02-28,USD,SEK,10.303460121154785,USDSEK=X
2024-02-29,USD,SEK,10.331649780273438,USDSEK=X
2024-03-01,USD,SEK,10.368550300598145,USDSEK=X
2024-03-04,USD,SEK,10.30659008026123,USDSEK=X
2024-03-05,USD,SEK,10.364399909973145,USDSEK=X
2024-03-06,USD,SEK,10.37771987915039,USDSEK=X
2024-03-07,USD,SEK,10.27534008026123,USDSEK=X
2024-03-08,USD,SEK,10.218910217285156,USDSEK=X
2024-03-11,USD,SEK,10.209489822387695,USDSEK=X
2024-03-12,USD,SEK,10.23462963104248,USDSEK=X
2024-03-13,USD,SEK,10.231719970703125,USDSEK=X
2024-03-14,USD,SEK,10.215700149536133,USDSEK=X
2024-03-15,USD,SEK,10.346030235290527,USDSEK=X
2024-03-18,USD,SEK,10.362520217895508,USDSEK=X
2024-03-19,USD,SEK,10.420980453491211,USDSEK=X
2024-03-20,USD,SEK,10.428239822387695,USDSEK=X
2024-03-21,USD,SEK,10.363249778747559,USDSEK=X
2024-03-22,USD,SEK,10.46288013458252,USDSEK=X
2024-03-25,USD,SEK,10.563159942626953,USDSEK=X
2024-03-26,USD,SEK,10.572759628295898,USDSEK=X
2024-03-27,USD,SEK,10.584440231323242,USDSEK=X
2024-03-28,USD,SEK,10.638039588928223,USDSEK=X
2024-03-29,USD,SEK,10.687660217285156,USDSEK=X
2024-04-01,USD,SEK,10.677499771118164,USDSEK=X
2024-04-02,USD,SEK,10.801790237426758,USDSEK=X
2024-04-03,USD,SEK,10.738889694213867,USDSEK=X
2024-04-04,USD,SEK,10.640080451965332,USDSEK=X
2024-04-05,USD,SEK,10.644319534301758,USDSEK=X
2024-04-08,USD,SEK,10.648870468139648,USDSEK=X
2024-04-09,USD,SEK,10.553799629211426,USDSEK=X
2024-04-10,USD,SEK,10.545299530029297,USDSEK=X
2024-04-11,USD,SEK,10.720999717712402,USDSEK=X
2024-04-12,USD,SEK,10.721570014953613,USDSEK=X
2024-04-15,USD,SEK,10.856499671936035,USDSEK=X
2024-04-16,USD,SEK,10.876899719238281,USDSEK=X
2024-04-17,USD,SEK,10.937310218811035,USDSEK=X
2024-04-18,USD,SEK,10.940699577331543,USDSEK=X
2024-04-19,USD,SEK,10.970979690551758,USDSEK=X
2024-04-22,USD,SEK,10.922800064086914,USDSEK=X
2024-04-23,USD,SEK,10.881389617919922,USDSEK=X
2024-04-24,USD,SEK,10.807379722595215,USDSEK=X
2024-04-25,USD,SEK,10.879579544067383,USDSEK=X
2024-04-26,USD,SEK,10.88129997253418,USDSEK=X
2024-04-29,USD,SEK,10.923859596252441,USDSEK=X
2024-04-30,USD,SEK,10.928460121154785,USDSEK=X
2024-05-01,USD,SEK,11.01688003540039,USDSEK=X
2024-05-02,USD,SEK,10.910090446472168,USDSEK=X
2024-05-03,USD,SEK,10.8543701171875,USDSEK=X
2024-05-06,USD,SEK,10.819060325622559,USDSEK=X
2024-05-07,USD,SEK,10.808429718017578,USDSEK=X
2024-05-08,USD,SEK,10.864800453186035,USDSEK=X
2024-05-09,USD,SEK,10.908539772033691,USDSEK=X
2024-05-10,USD,SEK,10.840579986572266,USDSEK=X
2024-05-13,USD,SEK,10.845080375671387,USDSEK=X
2024-05-14,USD,SEK,10.835559844970703,USDSEK=X
2024-05-15,USD,SEK,10.794949531555176,USDSEK=X
2024-05-16,USD,SEK,10.64719009399414,USDSEK=X
2024-05-17,USD,SEK,10.704150199890137,USDSEK=X
2024-05-20,USD,SEK,10.700010299682617,USDSEK=X
2024-05-21,USD,SEK,10.678139686584473,USDSEK=X
2024-05-22,USD,SEK,10.687199592590332,USDSEK=X
2024-05-23,USD,SEK,10.734000205993652,USDSEK=X
2024-05-24,USD,SEK,10.73427963256836,USDSEK=X
2024-05-27,USD,SEK,10.660099983215332,USDSEK=X
2024-05-28,USD,SEK,10.604920387268066,USDSEK=X
2024-05-29,USD,SEK,10.577300071716309,USDSEK=X
2024-05-30,USD,SEK,10.669139862060547,USDSEK=X
2024-05-31,USD,SEK,10.587039947509766,USDSEK=X
2024-06-03,USD,SEK,10.523200035095215,USDSEK=X
2024-06-04,USD,SEK,10.405960083007812,USDSEK=X
2024-06-05,USD,SEK,10.419839859008789,USDSEK=X
2024-06-06,USD,SEK,10.38539981842041,USDSEK=X
2024-06-07,USD,SEK,10.384710311889648,USDSEK=X
2024-06-10,USD,SEK,10.55739974975586,USDSEK=X
2024-06-11,USD,SEK,10.475700378417969,USDSEK=X
2024-06-12,USD,SEK,10.481599807739258,USDSEK=X
2024-06-13,USD,SEK,10.377599716186523,USDSEK=X
2024-06-14,USD,SEK,10.478099822998047,USDSEK=X
2024-06-17,USD,SEK,10.520480155944824,USDSEK=X
2024-06-18,USD,SEK,10.467849731445312,USDSEK=X
2024-06-19,USD,SEK,10.434000015258789,USDSEK=X
2024-06-20,USD,SEK,10.436699867248535,USDSEK=X
2024-06-21,USD,SEK,10.493200302124023,USDSEK=X
2024-06-24,USD,SEK,10.51272964477539,USDSEK=X
2024-06-25,USD,SEK,10.471599578857422,USDSEK=X
2024-06-26,USD,SEK,10.508899688720703,USDSEK=X
2024-06-27,USD,SEK,10.576720237731934,USDSEK=X
2024-06-28,USD,SEK,10.623290061950684,USDSEK=X
2024-07-01,USD,SEK,10.566100120544434,USDSEK=X
2024-07-02,USD,SEK,10.615679740905762,USDSEK=X
2024-07-03,USD,SEK,10.57229995727539,USDSEK=X
2024-07-04,USD,SEK,10.482640266418457,USDSEK=X
2024-07-05,USD,SEK,10.502690315246582,USDSEK=X
2024-07-08,USD,SEK,10.460800170898438,USDSEK=X
2024-07-09,USD,SEK,10.581000328063965,USDSEK=X
2024-07-10,USD,SEK,10.54916000366211,USDSEK=X
2024-07-11,USD,SEK,10.544010162353516,USDSEK=X
2024-07-12,USD,SEK,10.488309860229492,USDSEK=X
